"","id","starttime","endtime","startrating","endrating","time"
"430",122,0.814955710669109,9.42657578036174,"A3","B1",8.61162006969263
"431",122,9.42657578036174,20,"B1","B1",10.5734242196383
"432",123,0,14.6462184416251,"B1","B2",14.6462184416251
"433",123,14.6462184416251,16.3732328420997,"B2","B3",1.72701440047465
"434",123,16.3732328420997,16.9098018021661,"B3","B2",0.536568960066344
"435",123,16.9098018021661,20,"B2","B2",3.09019819783395
"436",124,0,20,"A2","A2",20
"437",125,0,11.8783818790024,"A2","A3",11.8783818790024
"438",125,11.8783818790024,20,"A3","A3",8.12161812099764
"439",126,0,0.00675315811589002,"B1","B2",0.00675315811589002
"440",126,0.00675315811589002,3.98129677124289,"B2","B3",3.974543613127
"441",126,3.98129677124289,6.45656905520332,"B3","B2",2.47527228396043
"442",126,6.45656905520332,8.35954053657581,"B2","B3",1.90297148137249
"443",126,8.35954053657581,8.68472021110844,"B3","C",0.325179674532636
"444",126,8.68472021110844,13.3864195311706,"C","D",4.70169932006213
"445",127,0,0.646969695945882,"B2","B3",0.646969695945882
"446",127,0.646969695945882,0.924716377783869,"B3","B2",0.277746681837987
"447",127,0.924716377783869,5.82286496965849,"B2","B1",4.89814859187463
"448",127,5.82286496965849,12.1386644403716,"B1","B2",6.3157994707131
"449",127,12.1386644403716,12.3843548492542,"B2","B3",0.245690408882608
"450",127,12.3843548492542,13.3300271431437,"B3","B2",0.945672293889539
"451",127,13.3300271431437,13.3642157296493,"B2","B3",0.0341885865055218
"452",127,13.3642157296493,16.5169501730426,"B3","B2",3.15273444339331
"453",127,16.5169501730426,20,"B2","B2",3.48304982695743
"454",128,0,2.72189572702059,"B1","B2",2.72189572702059
"455",128,2.72189572702059,6.22038801028881,"B2","B3",3.49849228326822
"456",128,6.22038801028881,7.88255735108475,"B3","C",1.66216934079595
"457",128,7.88255735108475,8.41095339631638,"C","D",0.528396045231625
"458",129,0,0.353718451926112,"A2","A1",0.353718451926112
"459",129,0.353718451926112,20,"A1","A1",19.6462815480739
"460",130,0,7.18284717969015,"A2","A3",7.18284717969015
"461",130,7.18284717969015,18.3130042987887,"A3","B1",11.1301571190985
"462",130,18.3130042987887,20,"B1","B1",1.68699570121133
"463",131,0,6.11748606994079,"A2","A1",6.11748606994079
"464",131,6.11748606994079,10.4880952418133,"A1","A3",4.37060917187252
"465",131,10.4880952418133,20,"A3","A3",9.51190475818669
"466",132,0,4.80927938907412,"B3","C",4.80927938907412
"467",132,4.80927938907412,5.93754115010158,"C","D",1.12826176102746
"468",133,0,2.01098570683841,"B1","B3",2.01098570683841
"469",133,2.01098570683841,4.80472334983177,"B3","B2",2.79373764299337
"470",133,4.80472334983177,6.16519259668211,"B2","B1",1.36046924685034
"471",133,6.16519259668211,13.8744091452309,"B1","B2",7.70921654854883
"472",133,13.8744091452309,16.4378370903401,"B2","B3",2.56342794510916
"473",133,16.4378370903401,17.3756637473124,"B3","C",0.937826656972327
"474",133,17.3756637473124,20,"C","C",2.62433625268757
"475",134,0,0.676635301378654,"B2","B3",0.676635301378654
"476",134,0.676635301378654,3.81181504458355,"B3","B2",3.1351797432049
"477",134,3.81181504458355,4.80970684209875,"B2","B1",0.997891797515202
"478",134,4.80970684209875,20,"B1","B1",15.1902931579012
"479",135,0,0.993055265884594,"C","D",0.993055265884594
"480",136,0,20,"A3","A3",20
"481",137,0,2.06818720270481,"C","D",2.06818720270481
"482",138,0,1.63683090671275,"B1","B2",1.63683090671275
"483",138,1.63683090671275,3.46721475989602,"B2","B1",1.83038385318327
"484",138,3.46721475989602,20,"B1","B1",16.532785240104
"485",139,0,4.09136609877904,"B1","B2",4.09136609877904
"486",139,4.09136609877904,4.52473201019522,"B2","B1",0.433365911416181
"487",139,4.52473201019522,13.4391935926797,"B1","B2",8.91446158248449
"488",139,13.4391935926797,14.7648842506667,"B2","C",1.32569065798703
"489",139,14.7648842506667,17.7783038857216,"C","B3",3.01341963505485
"490",139,17.7783038857216,20,"B3","B3",2.2216961142784
"491",140,0,7.29073092585673,"A3","B1",7.29073092585673
"492",140,7.29073092585673,7.42918016498117,"B1","B3",0.138449239124441
"493",140,7.42918016498117,13.2559064764829,"B3","B2",5.82672631150178
"494",140,13.2559064764829,20,"B2","B2",6.74409352351706
"495",141,0,2.48882252185013,"B3","C",2.48882252185013
"496",141,2.48882252185013,4.02158843717292,"C","B3",1.5327659153228
"497",141,4.02158843717292,9.43226479771708,"B3","C",5.41067636054415
"498",141,9.43226479771708,10.2473949344445,"C","D",0.815130136727451
"499",142,0,13.8279634027115,"A2","A3",13.8279634027115
"500",142,13.8279634027115,20,"A3","A3",6.17203659728852
"501",143,0,0.571868325040052,"B2","B1",0.571868325040052
"502",143,0.571868325040052,2.70143053562256,"B1","B2",2.12956221058251
"503",143,2.70143053562256,5.61693339185895,"B2","B1",2.91550285623639
"504",143,5.61693339185895,7.31294367742267,"B1","B2",1.69601028556373
"505",143,7.31294367742267,7.91478981035549,"B2","B1",0.601846132932819
"506",143,7.91478981035549,17.1350938126034,"B1","B3",9.22030400224794
"507",143,17.1350938126034,19.3636711004249,"B3","C",2.22857728782149
"508",143,19.3636711004249,19.9461989161051,"C","B3",0.582527815680159
"509",143,19.9461989161051,20,"B3","B3",0.0538010838949212
"510",144,0,6.40535018678811,"B3","B2",6.40535018678811
"511",144,6.40535018678811,17.1054977769539,"B2","B3",10.7001475901658
"512",144,17.1054977769539,20,"B3","B3",2.89450222304613
"513",145,0,2.7472214764432,"B2","B3",2.7472214764432
"514",145,2.7472214764432,6.55214413806313,"B3","C",3.80492266161993
"515",145,6.55214413806313,9.50882192405666,"C","D",2.95667778599354
"516",146,0,7.61318238630661,"B2","D",7.61318238630661
"517",147,0,5.43457102107402,"B2","C",5.43457102107402
"518",147,5.43457102107402,14.1835003347198,"C","D",8.74892931364577
"519",148,0,2.60414909197993,"B3","C",2.60414909197993
"520",148,2.60414909197993,3.67659271037151,"C","B3",1.07244361839158
"521",148,3.67659271037151,3.92744795376011,"B3","B2",0.250855243388593
"522",148,3.92744795376011,10.7967824619429,"B2","B1",6.86933450818283
"523",148,10.7967824619429,19.0526066413932,"B1","B2",8.25582417945027
"524",148,19.0526066413932,20,"B2","B2",0.947393358606792
"525",149,0,10.2708447867266,"A2","A3",10.2708447867266
"526",149,10.2708447867266,18.3843151065937,"A3","B1",8.11347031986708
"527",149,18.3843151065937,20,"B1","B1",1.61568489340633
"528",150,0,2.69586844747609,"A2","A3",2.69586844747609
"529",150,2.69586844747609,3.32518939384741,"A3","A2",0.629320946371323
"530",150,3.32518939384741,6.44710341106745,"A2","A3",3.12191401722004
"531",150,6.44710341106745,20,"A3","A3",13.5528965889326
"532",151,0,16.5445678569245,"B1","B3",16.5445678569245
"533",151,16.5445678569245,19.8328506154089,"B3","B2",3.28828275848434
"534",151,19.8328506154089,20,"B2","B2",0.167149384591148
"535",152,0,0.291133327117186,"A2","A3",0.291133327117186
"536",152,0.291133327117186,4.17514966050089,"A3","B1",3.88401633338371
"537",152,4.17514966050089,13.1635135133612,"B1","A3",8.98836385286033
"538",152,13.1635135133612,20,"A3","A3",6.83648648663878
"539",153,0,3.50825677710578,"B2","B1",3.50825677710578
"540",153,3.50825677710578,5.49724300558987,"B1","B2",1.98898622848409
"541",153,5.49724300558987,5.5189436467263,"B2","B3",0.021700641136432
"542",153,5.5189436467263,7.04002009234978,"B3","C",1.52107644562349
"543",153,7.04002009234978,9.61261596582153,"C","B3",2.57259587347175
"544",153,9.61261596582153,19.7126844034229,"B3","C",10.1000684376013
"545",153,19.7126844034229,20,"C","C",0.287315596577137
"546",154,0,20,"A1","A1",20
"547",155,0,1.07686973276363,"A2","A3",1.07686973276363
"548",155,1.07686973276363,11.7244804107109,"A3","B3",10.6476106779472
"549",155,11.7244804107109,14.8768617559677,"B3","C",3.15238134525684
"550",155,14.8768617559677,15.2000135183471,"C","D",0.323151762379382
"551",156,0,2.56988928464694,"B2","B3",2.56988928464694
"552",156,2.56988928464694,3.05328870059595,"B3","C",0.483399415949015
"553",156,3.05328870059595,4.19551663472877,"C","D",1.14222793413282
"554",157,0,8.94062506731795,"B1","B2",8.94062506731795
"555",157,8.94062506731795,10.1815677428555,"B2","B1",1.24094267553756
"556",157,10.1815677428555,20,"B1","B1",9.81843225714449
"557",158,0,8.18309611710255,"A2","A3",8.18309611710255
"558",158,8.18309611710255,16.2258095332569,"A3","B1",8.0427134161544
"559",158,16.2258095332569,20,"B1","B1",3.77419046674305
"560",159,0,6.64415663882416,"A1","A2",6.64415663882416
"561",159,6.64415663882416,9.39080190668442,"A2","A3",2.74664526786027
"562",159,9.39080190668442,20,"A3","A3",10.6091980933156
"563",160,0,18.2516961730277,"B2","C",18.2516961730277
"564",160,18.2516961730277,20,"C","C",1.74830382697233
"565",161,0,7.81165326801821,"B2","B3",7.81165326801821
"566",161,7.81165326801821,12.5479322019849,"B3","C",4.73627893396667
"567",161,12.5479322019849,15.1401745716235,"C","B3",2.5922423696386
"568",161,15.1401745716235,15.9580512620448,"B3","B2",0.817876690421349
"569",161,15.9580512620448,18.3680718184729,"B2","B1",2.41002055642806
"570",161,18.3680718184729,20,"B1","B1",1.6319281815271
"571",162,0,20,"A3","A3",20
"572",163,0,10.3533156263542,"B3","D",10.3533156263542
"573",164,0,20,"A1","A1",20
"574",165,0,2.12302145944472,"C","B3",2.12302145944472
"575",165,2.12302145944472,2.77675840557094,"B3","C",0.653736946126218
"576",165,2.77675840557094,2.82162740047929,"C","B3",0.0448689949083527
"577",165,2.82162740047929,7.36500792160964,"B3","B2",4.54338052113035
"578",165,7.36500792160964,8.23515569542893,"B2","B3",0.870147773819292
"579",165,8.23515569542893,9.50675917121756,"B3","B1",1.27160347578862
"580",165,9.50675917121756,11.938226341435,"B1","B3",2.43146717021749
"581",165,11.938226341435,13.0744645954792,"B3","C",1.13623825404418
"582",165,13.0744645954792,16.3288168195068,"C","B2",3.25435222402762
"583",165,16.3288168195068,18.5195049622823,"B2","B1",2.19068814277546
"584",165,18.5195049622823,20,"B1","B1",1.4804950377177
"585",166,0,19.0357153800905,"A2","A3",19.0357153800905
"586",166,19.0357153800905,20,"A3","A3",0.964284619909499
"587",167,0,0.868082357223525,"A3","B1",0.868082357223525
"588",167,0.868082357223525,2.3189017739862,"B1","B3",1.45081941676267
"589",167,2.3189017739862,3.65854960977859,"B3","B2",1.33964783579239
"590",167,3.65854960977859,5.82147708580679,"B2","B3",2.16292747602821
"591",167,5.82147708580679,8.80094344927163,"B3","B2",2.97946636346483
"592",167,8.80094344927163,10.8361221921447,"B2","B1",2.03517874287311
"593",167,10.8361221921447,13.9219502598651,"B1","B2",3.08582806772036
"594",167,13.9219502598651,14.1800273321539,"B2","B1",0.258077072288767
"595",167,14.1800273321539,16.1476738259135,"B1","A3",1.9676464937596
"596",167,16.1476738259135,18.6303364485881,"A3","B1",2.48266262267463
"597",167,18.6303364485881,20,"B1","B1",1.36966355141191
"598",168,0,5.91462888679534,"B3","C",5.91462888679534
"599",168,5.91462888679534,6.65814368740898,"C","B3",0.743514800613643
"600",168,6.65814368740898,9.93774471546688,"B3","B2",3.2796010280579
"601",168,9.93774471546688,10.8905236195612,"B2","C",0.952778904094341
"602",168,10.8905236195612,12.1545727236818,"C","D",1.26404910412061
"603",169,0,2.58310211540367,"B2","B1",2.58310211540367
"604",169,2.58310211540367,20,"B1","B1",17.4168978845963
"605",170,0,0.201046538321667,"A3","B1",0.201046538321667
"606",170,0.201046538321667,20,"B1","B1",19.7989534616783
"607",171,0,5.72826446767577,"A2","A3",5.72826446767577
"608",171,5.72826446767577,6.72214322602828,"A3","B1",0.993878758352506
"609",171,6.72214322602828,9.85486327590522,"B1","A3",3.13272004987694
"610",171,9.85486327590522,13.5506846200418,"A3","B1",3.6958213441366
"611",171,13.5506846200418,15.4897171780381,"B1","A3",1.93903255799631
"612",171,15.4897171780381,20,"A3","A3",4.51028282196187
"613",172,0,1.59014729929036,"B2","B1",1.59014729929036
"614",172,1.59014729929036,15.4686323194648,"B1","B3",13.8784850201745
"615",172,15.4686323194648,18.3737243143839,"B3","C",2.90509199491905
"616",172,18.3737243143839,20,"C","C",1.62627568561613
"617",173,0,1.38376703886589,"C","B3",1.38376703886589
"618",173,1.38376703886589,3.75612315085054,"B3","C",2.37235611198465
"619",173,3.75612315085054,11.720012638868,"C","B3",7.96388948801748
"620",173,11.720012638868,14.2418546448491,"B3","C",2.52184200598107
"621",173,14.2418546448491,17.9616734321675,"C","D",3.71981878731842
"622",174,0,8.69836756756921,"B1","B2",8.69836756756921
"623",174,8.69836756756921,17.0684469588123,"B2","B1",8.37007939124305
"624",174,17.0684469588123,18.2114456114379,"B1","A3",1.14299865262559
"625",174,18.2114456114379,20,"A3","A3",1.78855438856215
"626",175,0,1.45398060291289,"A2","A3",1.45398060291289
"627",175,1.45398060291289,15.6600252249663,"A3","A2",14.2060446220534
"628",175,15.6600252249663,18.6616469598086,"A2","A1",3.0016217348423
"629",175,18.6616469598086,20,"A1","A1",1.3383530401914
"630",176,0,5.00530105537149,"A2","A3",5.00530105537149
"631",176,5.00530105537149,17.0543596133591,"A3","A2",12.0490585579877
"632",176,17.0543596133591,20,"A2","A2",2.94564038664086
"633",177,0,1.01579442161489,"B1","B2",1.01579442161489
"634",177,1.01579442161489,6.00124766817369,"B2","B3",4.98545324655881
"635",177,6.00124766817369,6.42026739361294,"B3","B2",0.419019725439247
"636",177,6.42026739361294,20,"B2","B2",13.5797326063871
"637",178,0,7.8849697052993,"A2","A3",7.8849697052993
"638",178,7.8849697052993,20,"A3","A3",12.1150302947007
"639",179,0,1.72596130829571,"A3","B1",1.72596130829571
"640",179,1.72596130829571,11.2083474722602,"B1","A3",9.48238616396446
"641",179,11.2083474722602,11.3621762812817,"A3","B1",0.153828809021491
"642",179,11.3621762812817,16.9837065633251,"B1","B2",5.62153028204348
"643",179,16.9837065633251,17.6606766901836,"B2","B3",0.676970126858425
"644",179,17.6606766901836,18.8879724870236,"B3","C",1.22729579684
"645",179,18.8879724870236,20,"C","C",1.11202751297644
"646",180,0,0.307228766007667,"B2","B1",0.307228766007667
"647",180,0.307228766007667,7.61307803445747,"B1","B2",7.30584926844981
"648",180,7.61307803445747,10.2697086299588,"B2","B1",2.6566305955013
"649",180,10.2697086299588,14.6611863447094,"B1","B3",4.39147771475061
"650",180,14.6611863447094,16.1226599291148,"B3","C",1.46147358440539
"651",180,16.1226599291148,17.4663477926521,"C","B2",1.34368786353728
"652",180,17.4663477926521,20,"B2","B2",2.53365220734794
"653",181,0,2.85352686590016,"B3","C",2.85352686590016
"654",181,2.85352686590016,3.30465643828873,"C","B3",0.451129572388572
"655",181,3.30465643828873,17.0488217080514,"B3","C",13.7441652697627
"656",181,17.0488217080514,20,"C","C",2.95117829194862
"657",182,0,20,"A2","A2",20
"658",183,0,9.49767224335646,"B2","B3",9.49767224335646
"659",183,9.49767224335646,12.2706628062438,"B3","B1",2.77299056288739
"660",183,12.2706628062438,18.7084796260734,"B1","B2",6.43781681982951
"661",183,18.7084796260734,20,"B2","B2",1.29152037392664
"662",184,0,20,"A1","A1",20
"663",185,0,8.32044248456039,"A3","A2",8.32044248456039
"664",185,8.32044248456039,9.33644181464153,"A2","A1",1.01599933008115
"665",185,9.33644181464153,20,"A1","A1",10.6635581853585
"666",186,0,2.35161197181229,"A3","B1",2.35161197181229
"667",186,2.35161197181229,17.9367033341931,"B1","B3",15.5850913623809
"668",186,17.9367033341931,20,"B3","B3",2.06329666580686
"669",187,0,6.35299936186113,"B1","B2",6.35299936186113
"670",187,6.35299936186113,7.62742534004303,"B2","B3",1.2744259781819
"671",187,7.62742534004303,12.2613009948811,"B3","C",4.63387565483808
"672",187,12.2613009948811,13.6818617862286,"C","D",1.42056079134746
"673",188,0,3.27771632813127,"A2","A1",3.27771632813127
"674",188,3.27771632813127,10.5808661277681,"A1","A3",7.3031497996368
"675",188,10.5808661277681,15.7906945413031,"A3","A2",5.20982841353507
"676",188,15.7906945413031,16.3457165368659,"A2","A3",0.5550219955628
"677",188,16.3457165368659,20,"A3","A3",3.65428346313406
"678",189,0,4.3990006260748,"B1","A3",4.3990006260748
"679",189,4.3990006260748,20,"A3","A3",15.6009993739252
"680",190,0,0.220045940757677,"C","B3",0.220045940757677
"681",190,0.220045940757677,1.85542594457726,"B3","B2",1.63538000381958
"682",190,1.85542594457726,5.27330244926635,"B2","B3",3.41787650468909
"683",190,5.27330244926635,6.08921154737535,"B3","C",0.815909098109007
"684",190,6.08921154737535,8.09474507512341,"C","B3",2.00553352774805
"685",190,8.09474507512341,13.9726470166677,"B3","B2",5.87790194154428
"686",190,13.9726470166677,19.8753243905114,"B2","B3",5.90267737384371
"687",190,19.8753243905114,20,"B3","B3",0.124675609488605
"688",191,0,8.20485472451212,"B3","C",8.20485472451212
"689",191,8.20485472451212,12.6109099110035,"C","D",4.40605518649136
"690",192,0,20,"A2","A2",20
"691",193,0,2.71702642360725,"B2","B1",2.71702642360725
"692",193,2.71702642360725,20,"B1","B1",17.2829735763927
"693",194,0,6.39195536512344,"B1","A3",6.39195536512344
"694",194,6.39195536512344,20,"A3","A3",13.6080446348766
"695",195,0,1.29718967049049,"B1","B2",1.29718967049049
"696",195,1.29718967049049,1.94425696403079,"B2","B3",0.647067293540298
"697",195,1.94425696403079,4.33752329976459,"B3","C",2.39326633573381
"698",195,4.33752329976459,6.98719076396345,"C","B3",2.64966746419885
"699",195,6.98719076396345,11.2841333988706,"B3","C",4.29694263490714
"700",195,11.2841333988706,11.5046702201725,"C","D",0.220536821301922
"701",196,0,3.12244405105983,"A2","A3",3.12244405105983
"702",196,3.12244405105983,6.03156124386667,"A3","B1",2.90911719280684
"703",196,6.03156124386667,20,"B1","B1",13.9684387561333
"704",197,0,20,"A2","A2",20
"705",198,0,13.975171782383,"A1","A2",13.975171782383
"706",198,13.975171782383,20,"A2","A2",6.02482821761703
"707",199,0,1.29785962696126,"B1","B2",1.29785962696126
"708",199,1.29785962696126,2.26822894629134,"B2","B3",0.970369319330078
"709",199,2.26822894629134,2.71638672250055,"B3","C",0.448157776209212
"710",199,2.71638672250055,5.58485465911265,"C","D",2.86846793661209
"711",200,0,9.58183837336113,"A2","A3",9.58183837336113
"712",200,9.58183837336113,20,"A3","A3",10.4181616266389
"713",201,0,2.12230251187856,"A3","B1",2.12230251187856
"714",201,2.12230251187856,4.30549131015452,"B1","B2",2.18318879827596
"715",201,4.30549131015452,8.06391037485517,"B2","B3",3.75841906470065
"716",201,8.06391037485517,12.6787754893988,"B3","C",4.61486511454367
"717",201,12.6787754893988,17.2346274409212,"C","B3",4.55585195152233
"718",201,17.2346274409212,20,"B3","B3",2.76537255907883
"719",202,0,5.36802498215415,"A2","A3",5.36802498215415
