id,start.date,start.rating,end.date,end.rating,time,start.year,end.year,,
1454,37771,8,37985,7,214,2003,2003,,
1456,36494,3,37255,4,761,1999,2001,,
1456,37255,4,38716,4,1461,2001,2005,,
1457,36524,3,36676,4,152,1999,2000,,
1457,36676,4,36820,4,144,2000,2000,,
1457,36820,4,37032,5,212,2000,2001,,
1457,37032,5,37400,5,368,2001,2002,,
1457,37400,5,38137,5,737,2002,2004,,
1457,38137,5,38493,5,356,2004,2005,,
1457,38493,5,38716,5,223,2005,2005,,
1458,36463,3,38128,4,1665,1999,2004,,
1458,38128,4,38716,4,588,2004,2005,,
1460,36524,4,37397,4,873,1999,2002,,
1461,37771,4,38716,4,945,2003,2005,,
1462,36759,4,38716,4,1957,2000,2005,,
1463,36698,3,38716,3,2018,2000,2005,,
1464,36310,5,36393,4,83,1999,1999,,
1464,36393,4,36698,4,305,1999,2000,,
1464,36698,4,37157,4,459,2000,2001,,
1464,37157,4,38716,4,1559,2001,2005,,
1465,36454,4,37225,4,771,1999,2001,,
1465,37225,4,38716,4,1491,2001,2005,,
1466,36310,4,38716,4,2406,1999,2005,,
1467,36667,3,37428,3,761,2000,2002,,
1467,37428,3,38716,3,1288,2002,2005,,
1468,36341,4,36860,5,519,1999,2000,,
1468,36860,5,36890,5,30,2000,2000,,
1468,36890,5,37072,6,182,2000,2001,,
1468,37072,6,37590,6,518,2001,2002,,
1468,37590,6,38716,6,1126,2002,2005,,
1469,37041,2,38716,2,1675,2001,2005,,
1471,38290,2,38716,2,426,2004,2005,,
1472,36524,5,36759,6,235,1999,2000,,
1472,36759,6,38716,6,1957,2000,2005,,
1473,37863,3,38716,3,853,2003,2005,,
1475,36829,2,37406,1,577,2000,2002,,
1476,36759,6,37255,5,496,2000,2001,,
1476,37255,5,37620,5,365,2001,2002,,
1476,37620,5,38159,5,539,2002,2004,,
1476,38159,5,38716,5,557,2004,2005,,
1477,36310,3,37069,4,759,1999,2001,,
1477,37069,4,37072,4,3,2001,2001,,
1477,37072,4,38655,4,1583,2001,2005,,
1477,38655,4,38716,4,61,2005,2005,,
1479,36310,4,38655,4,2345,1999,2005,,
1479,38655,4,38716,4,61,2005,2005,,
1480,37035,3,38716,3,1681,2001,2005,,
1482,37771,4,37955,4,184,2003,2003,,
1482,37955,4,38716,4,761,2003,2005,,
1484,37762,4,37771,4,9,2003,2003,,
1484,37771,4,38716,4,945,2003,2005,,
1485,38229,5,38493,6,264,2004,2005,,
1485,38493,6,38716,6,223,2005,2005,,
1486,36829,4,37255,3,426,2000,2001,,
1486,37255,3,38716,3,1461,2001,2005,,
1487,37955,6,38716,6,761,2003,2005,,
1488,37620,4,38716,4,1096,2002,2005,,
1489,36454,6,37041,7,587,1999,2001,,
1489,37041,7,37458,8,417,2001,2002,,
1489,37458,8,37559,8,101,2002,2002,,
1490,37985,3,38716,3,731,2003,2005,,
1491,36310,5,36433,5,123,1999,1999,,
1491,36433,5,37771,6,1338,1999,2003,,
1491,37771,6,38655,5,884,2003,2005,,
1491,38655,5,38716,5,61,2005,2005,,
1493,37032,4,38716,4,1684,2001,2005,,
1494,36799,2,38716,2,1917,2000,2005,,
1495,37985,5,38716,5,731,2003,2005,,
1497,38137,6,38716,6,579,2004,2005,,
1498,37041,5,38716,5,1675,2001,2005,,
1499,36524,4,37620,3,1096,1999,2002,,
1499,37620,3,38716,3,1096,2002,2005,,
1500,36301,5,37032,6,731,1999,2001,,
1500,37032,6,37255,7,223,2001,2001,,
1501,37771,5,38716,5,945,2003,2005,,
1502,37041,4,37398,4,357,2001,2002,,
1502,37398,4,38716,4,1318,2002,2005,,
1503,38229,7,38716,7,487,2004,2005,,
1504,36676,2,38716,2,2040,2000,2005,,
1505,37985,3,38716,3,731,2003,2005,,
1506,37194,4,38351,5,1157,2001,2004,,
1506,38351,5,38716,5,365,2004,2005,,
1507,37437,4,37581,5,144,2002,2002,,
1507,37581,5,38716,5,1135,2002,2005,,
1508,36676,3,37620,4,944,2000,2002,,
1508,37620,4,37885,4,265,2002,2003,,
1508,37885,4,38716,4,831,2003,2005,,
1509,37885,4,38716,4,831,2003,2005,,
1510,38493,6,38716,6,223,2005,2005,,
1511,37194,3,38716,3,1522,2001,2005,,
1514,36890,4,37620,5,730,2000,2002,,
1514,37620,5,38716,6,1096,2002,2005,,
1514,37620,6,38137,6,517,2002,2004,,
1514,38137,6,38716,6,579,2004,2005,,
1517,37976,2,38716,2,740,2003,2005,,
1518,37041,2,38716,2,1675,2001,2005,,
1519,37762,3,38716,3,954,2003,2005,,
1521,37255,4,37559,4,304,2001,2002,,
1521,37559,4,37771,5,212,2002,2003,,
1521,37771,5,38159,3,388,2003,2004,,
1521,38159,3,38716,3,557,2004,2005,,
1522,38502,2,38716,2,214,2005,2005,,
1523,38137,3,38716,3,579,2004,2005,,
1524,38137,3,38716,3,579,2004,2005,,
1525,38137,4,38716,4,579,2004,2005,,
1526,37428,4,38128,4,700,2002,2004,,
1526,38128,4,38716,4,588,2004,2005,,
1527,37041,7,38220,7,1179,2001,2004,,
1528,36301,4,36676,4,375,1999,2000,,
1528,36676,4,38716,4,2040,2000,2005,,
1529,37194,4,37559,5,365,2001,2002,,
1529,37559,5,38716,5,1157,2002,2005,,
1530,36667,5,37164,5,497,2000,2001,,
1530,37164,5,37255,4,91,2001,2001,,
1530,37255,4,38716,4,1461,2001,2005,,
1531,36396,4,38290,4,1894,1999,2004,,
1531,38290,4,38716,4,426,2004,2005,,
1532,37762,4,38716,4,954,2003,2005,,
1533,37620,4,38716,4,1096,2002,2005,,
1534,36402,4,36667,3,265,1999,2000,,
1534,36667,3,38137,3,1470,2000,2004,,
1534,38137,3,38716,3,579,2004,2005,,
1536,37406,3,38716,3,1310,2002,2005,,
1538,36890,3,37255,3,365,2000,2001,,
1538,37255,3,38716,3,1461,2001,2005,,
1539,37620,5,38716,5,1096,2002,2005,,
1540,37039,3,38716,3,1677,2001,2005,,
1541,37458,1,38716,1,1258,2002,2005,,
1542,36667,3,37255,1,588,2000,2001,,
1543,36524,4,37225,4,701,1999,2001,,
1543,37225,4,38716,4,1491,2001,2005,,
1544,36676,3,38128,3,1452,2000,2004,,
1544,38128,3,38716,3,588,2004,2005,,
1546,36303,6,36524,5,221,1999,1999,,
1548,36667,2,37397,3,730,2000,2002,,
1548,37397,3,38716,3,1319,2002,2005,,
1549,37985,5,38716,6,731,2003,2005,,
1549,37985,6,38716,6,731,2003,2005,,
1550,37985,3,38251,3,266,2003,2004,,
1550,38251,3,38716,3,465,2004,2005,,
1552,36667,5,36728,7,61,2000,2000,,
1552,36728,7,36890,8,162,2000,2000,,
1552,36890,8,38716,7,1826,2000,2005,,
1553,36310,4,38251,4,1941,1999,2004,,
1553,38251,4,38716,4,465,2004,2005,,
1555,38351,2,38716,2,365,2004,2005,,
1558,36310,6,36768,7,458,1999,2000,,
1558,36768,7,37072,7,304,2000,2001,,
1558,37072,7,37133,7,61,2001,2001,,
1558,37133,7,37401,8,268,2001,2002,,
1558,37401,8,38128,7,727,2002,2004,,
1558,38128,7,38351,7,223,2004,2004,,
1558,38351,7,38716,7,365,2004,2005,,
1559,36667,3,37037,3,370,2000,2001,,
1559,37037,3,37620,3,583,2001,2002,,
1561,36676,3,37185,3,509,2000,2001,,
1561,37185,3,37194,3,9,2001,2001,,
1562,36701,5,38351,5,1650,2000,2004,,
1562,38351,5,38594,5,243,2004,2005,,
1562,38594,5,38716,5,122,2005,2005,,
1563,36362,6,36424,4,62,1999,1999,,
1563,36424,4,36524,5,100,1999,1999,,
1563,36524,5,36676,6,152,1999,2000,,
1563,36676,6,38716,7,2040,2000,2005,,
1563,36676,7,36890,7,214,2000,2000,,
1563,36890,7,37063,7,173,2000,2001,,
1563,37063,7,37985,7,922,2001,2003,,
1563,37985,7,38131,7,146,2003,2004,,
1563,38131,7,38716,7,585,2004,2005,,
1565,37034,2,37041,2,7,2001,2001,,
1565,37041,2,38716,2,1675,2001,2005,,
1566,37590,4,38493,4,903,2002,2005,,
1566,38493,4,38716,4,223,2005,2005,,
1568,36524,5,37155,6,631,1999,2001,,
1568,37155,6,37216,8,61,2001,2001,,
1569,36306,3,38716,3,2410,1999,2005,,
1570,37255,3,37860,3,605,2001,2003,,
1570,37860,3,38716,3,856,2003,2005,,
1571,36433,3,38716,3,2283,1999,2005,,
1573,37467,4,38716,4,1249,2002,2005,,
1574,37255,3,37397,4,142,2001,2002,,
1574,37397,4,37985,4,588,2002,2003,,
1574,37985,4,38716,4,731,2003,2005,,
1575,36402,7,37041,6,639,1999,2001,,
1575,37041,6,37467,6,426,2001,2002,,
1575,37467,6,37863,5,396,2002,2003,,
1575,37863,5,38493,5,630,2003,2005,,
1575,38493,5,38716,5,223,2005,2005,,
1576,37032,4,38312,5,1280,2001,2004,,
1576,38312,5,38716,5,404,2004,2005,,
1578,36667,2,37255,2,588,2000,2001,,
1578,37255,2,38716,2,1461,2001,2005,,
1579,36669,2,38716,2,2047,2000,2005,,
1581,37041,3,37072,3,31,2001,2001,,
1581,37072,3,37520,4,448,2001,2002,,
1581,37520,4,38716,5,1196,2002,2005,,
1582,38312,4,38716,4,404,2004,2005,,
1583,36890,3,38716,3,1826,2000,2005,,
1585,37102,5,38716,5,1614,2001,2005,,
1586,37032,4,37039,7,7,2001,2001,,
1586,37039,7,37498,5,459,2001,2002,,
1586,37498,5,37823,4,325,2002,2003,,
1589,36402,2,36707,2,305,1999,2000,,
1589,36707,2,36820,3,113,2000,2000,,
1589,36820,3,37041,3,221,2000,2001,,
1589,37041,3,37072,3,31,2001,2001,,
1589,37072,3,38137,4,1065,2001,2004,,
1589,38137,4,38716,4,579,2004,2005,,
1590,37255,3,37985,3,730,2001,2003,,
1590,37985,3,38716,3,731,2003,2005,,
1591,36494,6,36524,6,30,1999,1999,,
1591,36524,6,37127,7,603,1999,2001,,
1591,37127,7,37985,6,858,2001,2003,,
1591,37985,6,38351,6,366,2003,2004,,
1591,38351,6,38716,6,365,2004,2005,,
1592,36524,4,37041,4,517,1999,2001,,
1592,37041,4,37406,4,365,2001,2002,,
1592,37406,4,37767,3,361,2002,2003,,
1593,36524,3,37458,3,934,1999,2002,,
1593,37458,3,38716,3,1258,2002,2005,,
1595,37620,3,37985,2,365,2002,2003,,
1595,37985,2,38716,2,731,2003,2005,,
1596,36309,3,36332,3,23,1999,1999,,
1596,36332,3,37255,3,923,1999,2001,,
1596,37255,3,38716,3,1461,2001,2005,,
1597,36301,3,36304,3,3,1999,1999,,
1597,36304,3,37255,2,951,1999,2001,,
1598,36306,3,36524,3,218,1999,1999,,
1598,36524,3,38351,3,1827,1999,2004,,
1598,38351,3,38716,3,365,2004,2005,,
1599,36890,3,38716,3,1826,2000,2005,,
1600,36341,5,37771,4,1430,1999,2003,,
1600,37771,4,38716,4,945,2003,2005,,
1601,36362,5,38716,5,2354,1999,2005,,
1602,38198,6,38716,6,518,2004,2005,,
1604,37802,3,38128,4,326,2003,2004,,
1604,38128,4,38716,4,588,2004,2005,,
1605,37255,2,37437,3,182,2001,2002,,
1605,37437,3,38716,3,1279,2002,2005,,
1606,37093,3,37611,3,518,2001,2002,,
1606,37611,3,38716,3,1105,2002,2005,,
1607,38502,4,38716,4,214,2005,2005,,
1608,37762,2,38716,2,954,2003,2005,,
1610,37581,6,37793,6,212,2002,2003,,
1610,37793,6,38716,6,923,2003,2005,,
1612,36890,5,37498,5,608,2000,2002,,
1615,37406,4,38716,5,1310,2002,2005,,
1615,37406,5,38716,5,1310,2002,2005,,
1617,37164,4,38716,4,1552,2001,2005,,
1618,37620,4,38251,4,631,2002,2004,,
1618,38251,4,38625,5,374,2004,2005,,
1618,38625,5,38716,5,91,2005,2005,,
1619,36485,3,37397,4,912,1999,2002,,
1619,37397,4,38351,4,954,2002,2004,,
1619,38351,4,38499,5,148,2004,2005,,
1619,38499,5,38716,5,217,2005,2005,,
1620,38220,3,38716,3,496,2004,2005,,
1621,37985,2,38716,2,731,2003,2005,,
1622,37255,5,37985,6,730,2001,2003,,
1622,37985,6,38716,6,731,2003,2005,,
1623,36362,4,36672,5,310,1999,2000,,
1623,36672,5,36676,5,4,2000,2000,,
1623,36676,5,36890,6,214,2000,2000,,
1623,36890,6,38281,5,1391,2000,2004,,
1623,38281,5,38716,5,435,2004,2005,,
1625,36332,3,36790,3,458,1999,2000,,
1625,36790,3,37985,2,1195,2000,2003,,
1625,37985,2,38716,2,731,2003,2005,,
1626,36310,3,36766,3,456,1999,2000,,
1626,36766,3,37985,3,1219,2000,2003,,
1626,37985,3,38716,3,731,2003,2005,,
1628,38128,2,38716,2,588,2004,2005,,
1629,37405,3,37620,3,215,2002,2002,,
1629,37620,3,38716,3,1096,2002,2005,,
1630,36524,6,38351,5,1827,1999,2004,,
1630,38351,5,38716,5,365,2004,2005,,
1633,37620,3,38716,3,1096,2002,2005,,
1634,36494,6,36676,7,182,1999,2000,,
1635,36301,2,38716,2,2415,1999,2005,,
1636,37397,5,37406,6,9,2002,2002,,
1636,37406,6,38716,6,1310,2002,2005,,
1637,37041,8,37194,6,153,2001,2001,,
1637,37194,6,38137,7,943,2001,2004,,
1637,38137,7,38716,7,579,2004,2005,,
1638,37763,3,38260,2,497,2003,2004,,
1638,38260,2,38716,2,456,2004,2005,,
1639,36759,3,37797,3,1038,2000,2003,,
1639,37797,3,38716,3,919,2003,2005,,
1640,38563,2,38716,2,153,2005,2005,,
1641,37124,2,38594,2,1470,2001,2005,,
1641,38594,2,38716,2,122,2005,2005,,
1642,38493,2,38716,2,223,2005,2005,,
1643,37401,1,38716,1,1315,2002,2005,,
1644,37255,3,38716,3,1461,2001,2005,,
1646,37032,3,38716,3,1684,2001,2005,,
1647,38351,3,38716,3,365,2004,2005,,
1648,37039,5,37762,5,723,2001,2003,,
1648,37762,5,38351,4,589,2003,2004,,
1648,38351,4,38716,4,365,2004,2005,,
1649,37255,4,38716,4,1461,2001,2005,,
1650,37985,2,38351,1,366,2003,2004,,
1650,38351,1,38716,1,365,2004,2005,,
1651,37406,3,38716,3,1310,2002,2005,,
1652,36820,3,37489,2,669,2000,2002,,
1652,37489,2,38716,2,1227,2002,2005,,
1653,36707,2,37771,2,1064,2000,2003,,
1653,37771,2,38189,3,418,2003,2004,,
1653,38189,3,38716,3,527,2004,2005,,
1654,38493,4,38716,4,223,2005,2005,,
1656,37041,4,37406,4,365,2001,2002,,
1656,37406,4,37769,5,363,2002,2003,,
1656,37769,5,38716,5,947,2003,2005,,
1657,37406,3,38189,2,783,2002,2004,,
1657,38189,2,38716,2,527,2004,2005,,
1658,37255,4,38716,4,1461,2001,2005,,
1659,36676,2,37771,2,1095,2000,2003,,
1659,37771,2,38137,3,366,2003,2004,,
1659,38137,3,38716,3,579,2004,2005,,
1660,37041,7,37397,5,356,2001,2002,,
1660,37397,5,37950,4,553,2002,2003,,
1660,37950,4,38137,4,187,2003,2004,,
1660,38137,4,38716,4,579,2004,2005,,
1662,36790,3,37550,4,760,2000,2002,,
1662,37550,4,38716,4,1166,2002,2005,,
1663,37041,3,38716,3,1675,2001,2005,,
1664,36341,3,36454,4,113,1999,1999,,
1664,36454,4,37620,4,1166,1999,2002,,
1664,37620,4,37955,6,335,2002,2003,,
1664,37955,6,38716,6,761,2003,2005,,
1665,36485,4,37520,4,1035,1999,2002,,
1665,37520,4,37620,5,100,2002,2002,,
1665,37620,5,37762,7,142,2002,2003,,
1665,37762,7,38716,7,954,2003,2005,,
1666,36524,2,37802,2,1278,1999,2003,,
1666,37802,2,38137,3,335,2003,2004,,
1666,38137,3,38189,3,52,2004,2004,,
1666,38189,3,38716,3,527,2004,2005,,
1667,36310,2,37762,3,1452,1999,2003,,
1667,37762,3,38128,3,366,2003,2004,,
1667,38128,3,38716,3,588,2004,2005,,
1668,37985,3,38716,3,731,2003,2005,,
1669,38351,6,38716,6,365,2004,2005,,
1670,36424,4,37406,4,982,1999,2002,,
1670,37406,4,38716,4,1310,2002,2005,,
1671,36424,5,36829,4,405,1999,2000,,
1671,36829,4,37397,4,568,2000,2002,,
1671,37397,4,38716,4,1319,2002,2005,,
1672,36890,4,37032,4,142,2000,2001,,
1672,37032,4,37620,5,588,2001,2002,,
1672,37620,5,37955,6,335,2002,2003,,
1672,37955,6,38137,6,182,2003,2004,,
1672,38137,6,38716,6,579,2004,2005,,
1673,36371,3,38716,3,2345,1999,2005,,
1676,36524,2,37762,3,1238,1999,2003,,
1676,37762,3,38159,3,397,2003,2004,,
1676,38159,3,38716,3,557,2004,2005,,
1677,36524,2,37863,3,1339,1999,2003,,
1677,37863,3,38159,3,296,2003,2004,,
1677,38159,3,38716,3,557,2004,2005,,
1678,36301,3,38716,3,2415,1999,2005,,
1679,36341,2,37762,2,1421,1999,2003,,
1679,37762,2,38159,3,397,2003,2004,,
1679,38159,3,38351,3,192,2004,2004,,
1679,38351,3,38716,3,365,2004,2005,,
1680,36698,3,37771,4,1073,2000,2003,,
1680,37771,4,38716,4,945,2003,2005,,
1681,37102,4,37406,5,304,2001,2002,,
1681,37406,5,38716,5,1310,2002,2005,,
1682,36759,4,37397,5,638,2000,2002,,
1682,37397,5,37406,6,9,2002,2002,,
1682,37406,6,38716,6,1310,2002,2005,,
1682,37406,6,38189,6,783,2002,2004,,
1682,38189,6,38716,6,527,2004,2005,,
1684,36890,3,37620,4,730,2000,2002,,
1684,37620,4,38716,4,1096,2002,2005,,
1685,36524,5,36799,4,275,1999,2000,,
1685,36799,4,37559,4,760,2000,2002,,
1685,37559,4,38502,4,943,2002,2005,,
1685,38502,4,38716,4,214,2005,2005,,
1686,37255,1,38716,1,1461,2001,2005,,
1687,36890,2,38716,2,1826,2000,2005,,
1688,36737,3,38716,3,1979,2000,2005,,
1689,38137,3,38716,3,579,2004,2005,,
1690,36301,2,38716,2,2415,1999,2005,,
1691,37041,3,38168,3,1127,2001,2004,,
1691,38168,3,38716,3,548,2004,2005,,
1692,36371,3,37255,3,884,1999,2001,,
1692,37255,3,38281,2,1026,2001,2004,,
1692,38281,2,38716,2,435,2004,2005,,
1693,36301,3,36402,3,101,1999,1999,,
1694,36890,4,37397,4,507,2000,2002,,
1694,37397,4,38716,5,1319,2002,2005,,
1694,37397,5,38716,5,1319,2002,2005,,
1694,37397,5,37985,5,588,2002,2003,,
1697,37620,3,38716,3,1096,2002,2005,,
1699,38260,4,38716,4,456,2004,2005,,
1699,38716,4,38716,4,0,2005,2005,,
1700,36524,6,37406,6,882,1999,2002,,
1700,37406,6,38716,6,1310,2002,2005,,
1701,36524,3,37225,3,701,1999,2001,,
1701,37225,3,38716,3,1491,2001,2005,,
1703,37428,3,38716,3,1288,2002,2005,,
1704,36310,5,36524,5,214,1999,1999,,
1704,36524,5,37946,6,1422,1999,2003,,
1704,37946,6,38716,6,770,2003,2005,,
1706,37406,2,38716,2,1310,2002,2005,,
1707,37620,1,38716,1,1096,2002,2005,,
1708,37032,3,38716,3,1684,2001,2005,,
1709,36301,7,36424,7,123,1999,1999,,
1709,37255,8,38716,8,1461,2001,2005,,
1710,37620,3,38716,3,1096,2002,2005,,
1711,36676,3,38716,3,2040,2000,2005,,
1712,37620,3,37985,4,365,2002,2003,,
1713,37041,2,37155,3,114,2001,2001,,
1713,37155,3,37397,3,242,2001,2002,,
1713,37397,3,37406,5,9,2002,2002,,
1713,37406,5,37489,6,83,2002,2002,,
1713,37489,6,37529,4,40,2002,2002,,
1713,37529,4,37620,4,91,2002,2002,,
1713,37620,4,38351,5,731,2002,2004,,
1713,38351,5,38716,5,365,2004,2005,,
1714,37255,4,38222,4,967,2001,2004,,
1714,38222,4,38716,4,494,2004,2005,,
1715,36301,3,38351,3,2050,1999,2004,,
1715,38351,3,38716,3,365,2004,2005,,
1719,38351,3,38716,3,365,2004,2005,,
1720,38493,3,38716,3,223,2005,2005,,
1721,38493,3,38716,3,223,2005,2005,,
1722,36310,3,38716,3,2406,1999,2005,,
1723,36304,3,38312,3,2008,1999,2004,,
1723,38312,3,38716,3,404,2004,2005,,
1725,38321,5,38716,5,395,2004,2005,,
1726,37832,4,38351,3,519,2003,2004,,
1726,38351,3,38716,3,365,2004,2005,,
1727,37397,2,38716,2,1319,2002,2005,,
1728,36393,6,36463,5,70,1999,1999,,
1728,36463,5,36524,5,61,1999,1999,,
1728,36524,5,38260,5,1736,1999,2004,,
1728,38260,5,38716,5,456,2004,2005,,
1729,36820,2,38716,2,1896,2000,2005,,
1730,37437,3,37985,3,548,2002,2003,,
1730,37985,3,38716,3,731,2003,2005,,
1732,36524,7,36890,8,366,1999,2000,,
1732,37133,8,38716,8,1583,2001,2005,,
1734,36829,4,37823,4,994,2000,2003,,
1734,37823,4,38351,4,528,2003,2004,,
1734,38351,4,38716,4,365,2004,2005,,
1735,37397,6,38251,6,854,2002,2004,,
1735,38251,6,38312,6,61,2004,2004,,
1735,38312,6,38716,6,404,2004,2005,,
1736,36310,2,37406,1,1096,1999,2002,,
1736,37406,1,38716,1,1310,2002,2005,,
1737,36365,2,36667,2,302,1999,2000,,
1737,36667,2,37762,2,1095,2000,2003,,
1737,37762,2,38716,2,954,2003,2005,,
1738,37255,2,38290,2,1035,2001,2004,,
1738,38290,2,38716,2,426,2004,2005,,
1740,38351,4,38716,4,365,2004,2005,,
1741,37489,3,37924,4,435,2002,2003,,
1741,37924,4,38128,4,204,2003,2004,,
1741,38128,4,38716,4,588,2004,2005,,
1742,37164,3,37620,4,456,2001,2002,,
1742,37620,4,38135,5,515,2002,2004,,
1742,38135,5,38716,5,581,2004,2005,,
1744,36402,3,37620,3,1218,1999,2002,,
1744,37620,3,38716,3,1096,2002,2005,,
1745,36402,3,36890,3,488,1999,2000,,
1745,36890,3,37041,4,151,2000,2001,,
1745,37041,4,37093,4,52,2001,2001,,
1745,37093,4,37620,4,527,2001,2002,,
1745,37620,4,38502,4,882,2002,2005,,
1745,38502,4,38716,4,214,2005,2005,,
1746,36860,3,37771,4,911,2000,2003,,
1746,37771,4,38716,4,945,2003,2005,,
1748,36463,4,37404,4,941,1999,2002,,
1748,37404,4,38716,4,1312,2002,2005,,
1749,37032,3,37093,4,61,2001,2001,,
1749,37093,4,37397,4,304,2001,2002,,
1749,37397,4,38716,4,1319,2002,2005,,
1749,37397,4,37406,5,9,2002,2002,,
1749,37406,5,38288,5,882,2002,2004,,
1749,38288,5,38493,5,205,2004,2005,,
1749,38493,5,38716,4,223,2005,2005,,
1749,38493,4,38716,4,223,2005,2005,,
1750,36524,4,37428,5,904,1999,2002,,
1750,37428,5,37863,6,435,2002,2003,,
1750,37863,6,38716,6,853,2003,2005,,
1752,36524,5,37406,6,882,1999,2002,,
1752,37406,6,37620,6,214,2002,2002,,
1752,37620,6,38716,6,1096,2002,2005,,
1753,37041,2,38716,2,1675,2001,2005,,
1754,36820,3,38716,3,1896,2000,2005,,
1755,37124,2,38716,2,1592,2001,2005,,
1756,36341,5,37216,4,875,1999,2001,,
1756,37216,4,38132,4,916,2001,2004,,
1756,38132,4,38716,4,584,2004,2005,,
1757,37194,2,37769,3,575,2001,2003,,
1757,37769,3,37771,4,2,2003,2003,,
1757,38321,3,38716,3,395,2004,2005,,
1758,37613,4,37985,4,372,2002,2003,,
1758,37985,4,38716,4,731,2003,2005,,
1759,36667,3,38716,3,2049,2000,2005,,
1760,37397,5,37406,4,9,2002,2002,,
1760,37406,4,37762,4,356,2002,2003,,
1760,37762,4,38716,4,954,2003,2005,,
1761,37581,5,37793,6,212,2002,2003,,
1761,37793,6,37955,6,162,2003,2003,,
1761,37955,6,38716,6,761,2003,2005,,
1761,37955,6,38716,6,761,2003,2005,,
1762,36851,3,38716,3,1865,2000,2005,,
1763,37550,5,38716,5,1166,2002,2005,,
1764,37620,4,38716,4,1096,2002,2005,,
1765,36524,6,36768,6,244,1999,2000,,
1766,36301,3,37102,3,801,1999,2001,,
1766,37102,3,38716,3,1614,2001,2005,,
1767,36829,4,37985,4,1156,2000,2003,,
1767,37985,4,38716,4,731,2003,2005,,
1769,37854,5,38716,5,862,2003,2005,,
1770,37225,4,37762,4,537,2001,2003,,
1770,37762,4,38281,4,519,2003,2004,,
1770,38281,4,38716,4,435,2004,2005,,
1771,36676,3,38716,3,2040,2000,2005,,
1772,38351,4,38716,4,365,2004,2005,,
1773,37032,4,37771,4,739,2001,2003,,
1773,37771,4,38716,4,945,2003,2005,,
1774,36494,4,36890,3,396,1999,2000,,
1775,36371,4,36890,3,519,1999,2000,,
1776,36424,6,36463,6,39,1999,1999,,
1776,36463,6,36675,7,212,1999,2000,,
1776,37032,7,37559,8,527,2001,2002,,
1778,36310,3,36667,2,357,1999,2000,,
1779,36890,5,37093,4,203,2000,2001,,
1779,37093,4,38716,4,1623,2001,2005,,
1781,36698,6,38716,6,2018,2000,2005,,
1782,38342,3,38716,3,374,2004,2005,,
1783,37397,3,38716,3,1319,2002,2005,,
1785,37255,4,38716,4,1461,2001,2005,,
1786,37406,4,38716,5,1310,2002,2005,,
1786,37406,5,37620,6,214,2002,2002,,
1786,37620,6,38128,5,508,2002,2004,,
1786,38128,5,38137,5,9,2004,2004,,
1786,38137,5,38351,4,214,2004,2004,,
1786,38351,4,38716,4,365,2004,2005,,
1787,36524,3,37437,4,913,1999,2002,,
1787,37437,4,38716,4,1279,2002,2005,,
1788,37133,4,37255,3,122,2001,2001,,
1788,37255,3,38198,4,943,2001,2004,,
1788,38198,4,38220,3,22,2004,2004,,
1788,38220,3,38351,3,131,2004,2004,,
1788,38351,3,38716,3,365,2004,2005,,
1789,37041,4,38137,3,1096,2001,2004,,
1789,38137,3,38716,3,579,2004,2005,,
1790,36301,3,38251,3,1950,1999,2004,,
1790,38251,3,38716,3,465,2004,2005,,
1791,36301,7,36890,7,589,1999,2000,,
1792,36768,3,37185,4,417,2000,2001,,
1792,37185,4,37404,4,219,2001,2002,,
1792,37404,4,38128,5,724,2002,2004,,
1792,38128,5,38716,5,588,2004,2005,,
1793,37771,1,38716,1,945,2003,2005,,
1794,37766,1,38716,1,950,2003,2005,,
1795,37771,1,38716,1,945,2003,2005,,
1797,36524,3,36829,3,305,1999,2000,,
1797,36829,3,37620,2,791,2000,2002,,
1798,38502,2,38686,2,184,2005,2005,,
1798,38686,2,38716,2,30,2005,2005,,
1800,36310,3,37620,3,1310,1999,2002,,
1800,37620,3,38716,3,1096,2002,2005,,
1801,38128,3,38716,3,588,2004,2005,,
1802,37406,7,37620,4,214,2002,2002,,
1802,37620,4,38716,6,1096,2002,2005,,
1802,37620,6,37823,6,203,2002,2003,,
1802,37823,6,37985,6,162,2003,2003,,
1802,37985,6,38716,6,731,2003,2005,,
1803,36332,5,36524,6,192,1999,1999,,
1803,36524,6,37032,6,508,1999,2001,,
1803,37032,6,37823,7,791,2001,2003,,
1803,37823,7,38716,7,893,2003,2005,,
1804,37397,5,37406,4,9,2002,2002,,
1804,37406,4,37550,6,144,2002,2002,,
1804,37550,6,37762,6,212,2002,2003,,
1804,37762,6,38281,5,519,2003,2004,,
1804,38281,5,38716,5,435,2004,2005,,
1805,36676,6,37590,7,914,2000,2002,,
1805,37590,7,37771,8,181,2002,2003,,
1805,37771,8,37985,7,214,2003,2003,,
1805,37985,7,38137,7,152,2003,2004,,
1805,38137,7,38220,7,83,2004,2004,,
1805,38220,7,38716,7,496,2004,2005,,
1806,36524,4,38716,4,2192,1999,2005,,
1807,36676,7,38716,7,2040,2000,2005,,
1808,38351,6,38716,6,365,2004,2005,,
1809,37590,6,37766,7,176,2002,2003,,
1809,37766,7,38716,7,950,2003,2005,,
1810,36301,5,37620,6,1319,1999,2002,,
1810,37620,6,38128,5,508,2002,2004,,
1810,38128,5,38716,5,588,2004,2005,,
1812,36362,6,37032,6,670,1999,2001,,
1813,37620,3,38716,3,1096,2002,2005,,
1814,36820,2,38716,2,1896,2000,2005,,
