id,start.date,start.rating,end.date,end.rating,time,start.year,end.year,,,,,,id,start.date,start.rating,end.date,end.rating
224,40479,5,40905,5,426,2010,2011,,,,44129,44555,224,36829,5,37255,5
224,40905,5,41544,6,639,2011,2013,,,,44555,45194,224,37255,5,37894,6
224,41544,6,41818,6,274,2013,2014,,,,45194,45468,224,37894,6,38168,6
224,41818,6,42366,6,548,2014,2015,,,,45468,46016,224,38168,6,38716,6
226,39960,4,42001,3,2041,2009,2014,,,,43610,45651,226,36310,4,38351,3
227,41635,3,42366,3,731,2013,2015,,,,45285,46016,227,37985,3,38716,3
229,40540,3,40682,3,142,2010,2011,,,,44190,44332,229,36890,3,37032,3
229,40682,3,42366,3,1684,2011,2015,,,,44332,46016,229,37032,3,38716,3
230,41240,4,41270,4,30,2012,2012,,,,44890,44920,230,37590,4,37620,4
230,41270,4,41992,3,722,2012,2014,,,,44920,45642,230,37620,4,38342,3
230,41992,3,42366,3,374,2014,2015,,,,45642,46016,230,38342,3,38716,3
231,40905,3,41421,4,516,2011,2013,,,,44555,45071,231,37255,3,37771,4
231,41421,4,41778,4,357,2013,2014,,,,45071,45428,231,37771,4,38128,4
231,41778,4,42366,4,588,2014,2015,,,,45428,46016,231,38128,4,38716,4
231,42366,4,42366,4,0,2015,2015,,,,46016,46016,231,38716,4,38716,4
232,40174,3,42366,3,2192,2009,2015,,,,43824,46016,232,36524,3,38716,3
233,40691,4,42366,4,1675,2011,2015,,,,44341,46016,233,37041,4,38716,4
234,40479,2,42366,2,1887,2010,2015,,,,44129,46016,234,36829,2,38716,2
235,40174,4,42366,4,2192,2009,2015,,,,43824,46016,235,36524,4,38716,4
237,40540,3,42366,3,1826,2010,2015,,,,44190,46016,237,36890,3,38716,3
238,40326,3,40682,3,356,2010,2011,,,,43976,44332,238,36676,3,37032,3
238,40682,3,40905,3,223,2011,2011,,,,44332,44555,238,37032,3,37255,3
238,40905,3,42366,3,1461,2011,2015,,,,44555,46016,238,37255,3,38716,3
239,40682,3,41270,3,588,2011,2012,,,,44332,44920,239,37032,3,37620,3
239,41270,3,42366,3,1096,2012,2015,,,,44920,46016,239,37620,3,38716,3
241,39951,5,40379,4,428,2009,2010,,,,43601,44029,241,36301,5,36729,4
241,40379,4,40835,4,456,2010,2011,,,,44029,44485,241,36729,4,37185,4
241,40835,4,41270,3,435,2011,2012,,,,44485,44920,241,37185,4,37620,3
241,41270,3,42366,3,1096,2012,2015,,,,44920,46016,241,37620,3,38716,3
242,41170,5,42001,3,831,2012,2014,,,,44820,45651,242,37520,5,38351,3
242,42001,3,42366,3,365,2014,2015,,,,45651,46016,242,38351,3,38716,3
243,40317,3,42001,3,1684,2010,2014,,,,43967,45651,243,36667,3,38351,3
243,42001,3,42366,3,365,2014,2015,,,,45651,46016,243,38351,3,38716,3
244,39951,4,41931,3,1980,2009,2014,,,,43601,45581,244,36301,4,38281,3
244,41931,3,42366,3,435,2014,2015,,,,45581,46016,244,38281,3,38716,3
246,40326,3,40774,4,448,2010,2011,,,,43976,44424,246,36676,3,37124,4
246,40774,4,41117,4,343,2011,2012,,,,44424,44767,246,37124,4,37467,4
247,39951,3,40774,4,823,2009,2011,,,,43601,44424,247,36301,3,37124,4
247,40774,4,40905,3,131,2011,2011,,,,44424,44555,247,37124,4,37255,3
247,40905,3,41051,4,146,2011,2012,,,,44555,44701,247,37255,3,37401,4
247,41051,4,42366,4,1315,2012,2015,,,,44701,46016,247,37401,4,38716,4
248,40682,4,42366,5,1684,2011,2015,,,,44332,46016,248,37032,4,38716,5
248,40682,5,42366,5,1684,2011,2015,,,,44332,46016,248,37032,5,38716,5
248,40682,5,41270,5,588,2011,2012,,,,44332,44920,248,37032,5,37620,5
248,41270,5,41412,6,142,2012,2013,,,,44920,45062,248,37620,5,37762,6
248,41412,6,42183,5,771,2013,2015,,,,45062,45833,248,37762,6,38533,5
248,42183,5,42366,5,183,2015,2015,,,,45833,46016,248,38533,5,38716,5
249,40866,5,41179,6,313,2011,2012,,,,44516,44829,249,37216,5,37529,6
249,41179,6,41421,6,242,2012,2013,,,,44829,45071,249,37529,6,37771,6
249,41421,6,42366,6,945,2013,2015,,,,45071,46016,249,37771,6,38716,6
250,40905,4,42366,4,1461,2011,2015,,,,44555,46016,250,37255,4,38716,4
251,39951,6,40531,6,580,2009,2010,,,,43601,44181,251,36301,6,36881,6
251,40531,6,40691,6,160,2010,2011,,,,44181,44341,251,36881,6,37041,6
251,40691,6,41940,6,1249,2011,2014,,,,44341,45590,251,37041,6,38290,6
251,41940,6,42001,6,61,2014,2014,,,,45590,45651,251,38290,6,38351,6
251,42001,6,42366,6,365,2014,2015,,,,45651,46016,251,38351,6,38716,6
252,40540,4,41240,4,700,2010,2012,,,,44190,44890,252,36890,4,37590,4
252,41240,4,42366,4,1126,2012,2015,,,,44890,46016,252,37590,4,38716,4
253,40317,5,42366,5,2049,2010,2015,,,,43967,46016,253,36667,5,38716,5
254,40774,6,41421,6,647,2011,2013,,,,44424,45071,254,37124,6,37771,6
254,41421,6,42366,6,945,2013,2015,,,,45071,46016,254,37771,6,38716,6
255,40691,5,41605,6,914,2011,2013,,,,44341,45255,255,37041,5,37955,6
255,41605,6,42366,6,761,2013,2015,,,,45255,46016,255,37955,6,38716,6
256,39951,3,40691,4,740,2009,2011,,,,43601,44341,256,36301,3,37041,4
256,40691,4,42366,4,1675,2011,2015,,,,44341,46016,256,37041,4,38716,4
257,40835,4,41635,4,800,2011,2013,,,,44485,45285,257,37185,4,37985,4
257,41635,4,41879,4,244,2013,2014,,,,45285,45529,257,37985,4,38229,4
257,41879,4,42305,5,426,2014,2015,,,,45529,45955,257,38229,4,38655,5
257,42305,5,42366,5,61,2015,2015,,,,45955,46016,257,38655,5,38716,5
258,40752,3,42366,3,1614,2011,2015,,,,44402,46016,258,37102,3,38716,3
259,40174,5,40540,5,366,2009,2010,,,,43824,44190,259,36524,5,36890,5
259,40540,5,40905,6,365,2010,2011,,,,44190,44555,259,36890,5,37255,6
259,40905,6,41780,5,875,2011,2014,,,,44555,45430,259,37255,6,38130,5
259,41780,5,42366,5,586,2014,2015,,,,45430,46016,259,38130,5,38716,5
261,41056,3,41421,4,365,2012,2013,,,,44706,45071,261,37406,3,37771,4
261,41421,4,41635,4,214,2013,2013,,,,45071,45285,261,37771,4,37985,4
261,41635,4,42366,4,731,2013,2015,,,,45285,46016,261,37985,4,38716,4
262,40479,2,41270,1,791,2010,2012,,,,44129,44920,262,36829,2,37620,1
262,41270,1,42366,1,1096,2012,2015,,,,44920,46016,262,37620,1,38716,1
263,41047,5,41240,6,193,2012,2012,,,,44697,44890,263,37397,5,37590,6
263,41240,6,42366,6,1126,2012,2015,,,,44890,46016,263,37590,6,38716,6
264,40317,3,40713,4,396,2010,2011,,,,43967,44363,264,36667,3,37063,4
264,40713,4,42305,5,1592,2011,2015,,,,44363,45955,264,37063,4,38655,5
264,42305,5,42366,5,61,2015,2015,,,,45955,46016,264,38655,5,38716,5
265,40317,8,42366,8,2049,2010,2015,,,,43967,46016,265,36667,8,38716,8
266,40317,4,40721,4,404,2010,2011,,,,43967,44371,266,36667,4,37071,4
266,40721,4,41087,3,366,2011,2012,,,,44371,44737,266,37071,4,37437,3
266,41087,3,42366,3,1279,2012,2015,,,,44737,46016,266,37437,3,38716,3
267,41787,3,42366,3,579,2014,2015,,,,45437,46016,267,38137,3,38716,3
268,40020,6,40722,7,702,2009,2011,,,,43670,44372,268,36370,6,37072,7
269,40317,4,41143,6,826,2010,2012,,,,43967,44793,269,36667,4,37493,6
269,41143,6,41170,5,27,2012,2012,,,,44793,44820,269,37493,6,37520,5
269,41170,5,41421,6,251,2012,2013,,,,44820,45071,269,37520,5,37771,6
269,41421,6,42143,6,722,2013,2015,,,,45071,45793,269,37771,6,38493,6
269,42143,6,42366,6,223,2015,2015,,,,45793,46016,269,38493,6,38716,6
270,41078,5,41635,5,557,2012,2013,,,,44728,45285,270,37428,5,37985,5
270,41635,5,42366,5,731,2013,2015,,,,45285,46016,270,37985,5,38716,5
271,40540,3,40752,2,212,2010,2011,,,,44190,44402,271,36890,3,37102,2
271,40752,2,42366,2,1614,2011,2015,,,,44402,46016,271,37102,2,38716,2
272,40682,3,41047,4,365,2011,2012,,,,44332,44697,272,37032,3,37397,4
272,41047,4,42366,4,1319,2012,2015,,,,44697,46016,272,37397,4,38716,4
273,40691,4,41412,5,721,2011,2013,,,,44341,45062,273,37041,4,37762,5
273,41412,5,41421,4,9,2013,2013,,,,45062,45071,273,37762,5,37771,4
273,41421,4,41778,5,357,2013,2014,,,,45071,45428,273,37771,4,38128,5
273,41778,5,42366,5,588,2014,2015,,,,45428,46016,273,38128,5,38716,5
274,40814,3,42366,3,1552,2011,2015,,,,44464,46016,274,37164,3,38716,3
275,39991,2,42366,2,2375,2009,2015,,,,43641,46016,275,36341,2,38716,2
276,39960,2,42366,2,2406,2009,2015,,,,43610,46016,276,36310,2,38716,2
277,42148,2,42366,2,218,2015,2015,,,,45798,46016,277,38498,2,38716,2
279,40418,5,40682,4,264,2010,2011,,,,44068,44332,279,36768,5,37032,4
280,40835,4,41056,4,221,2011,2012,,,,44485,44706,280,37185,4,37406,4
280,41056,4,41544,4,488,2012,2013,,,,44706,45194,280,37406,4,37894,4
280,41544,4,41635,5,91,2013,2013,,,,45194,45285,280,37894,4,37985,5
280,41635,5,41783,6,148,2013,2014,,,,45285,45433,280,37985,5,38133,6
280,41783,6,42366,6,583,2014,2015,,,,45433,46016,280,38133,6,38716,6
281,39951,5,40540,4,589,2009,2010,,,,43601,44190,281,36301,5,36890,4
281,40540,4,40774,4,234,2010,2011,,,,44190,44424,281,36890,4,37124,4
282,40905,3,42366,3,1461,2011,2015,,,,44555,46016,282,37255,3,38716,3
283,40540,3,40682,4,142,2010,2011,,,,44190,44332,283,36890,3,37032,4
283,40682,4,41056,4,374,2011,2012,,,,44332,44706,283,37032,4,37406,4
283,41056,4,41270,5,214,2012,2012,,,,44706,44920,283,37406,4,37620,5
283,41270,5,41412,6,142,2012,2013,,,,44920,45062,283,37620,5,37762,6
283,41412,6,42143,6,731,2013,2015,,,,45062,45793,283,37762,6,38493,6
283,42143,6,42366,6,223,2015,2015,,,,45793,46016,283,38493,6,38716,6
285,40174,6,42366,6,2192,2009,2015,,,,43824,46016,285,36524,6,38716,6
286,40774,3,42366,3,1592,2011,2015,,,,44424,46016,286,37124,3,38716,3
287,40682,3,41047,4,365,2011,2012,,,,44332,44697,287,37032,3,37397,4
287,41047,4,42366,4,1319,2012,2015,,,,44697,46016,287,37397,4,38716,4
288,40682,3,42366,3,1684,2011,2015,,,,44332,46016,288,37032,3,38716,3
289,41240,3,42366,3,1126,2012,2015,,,,44890,46016,289,37590,3,38716,3
290,41596,4,42366,4,770,2013,2015,,,,45246,46016,290,37946,4,38716,4
291,40905,1,42366,1,1461,2011,2015,,,,44555,46016,291,37255,1,38716,1
292,40113,4,40814,4,701,2009,2011,,,,43763,44464,292,36463,4,37164,4
293,39982,4,41209,4,1227,2009,2012,,,,43632,44859,293,36332,4,37559,4
293,41209,4,41635,4,426,2012,2013,,,,44859,45285,293,37559,4,37985,4
293,41635,4,41779,5,144,2013,2014,,,,45285,45429,293,37985,4,38129,5
293,41779,5,42366,5,587,2014,2015,,,,45429,46016,293,38129,5,38716,5
294,41139,5,42366,7,1227,2012,2015,,,,44789,46016,294,37489,5,38716,7
294,41139,7,41170,5,31,2012,2012,,,,44789,44820,294,37489,7,37520,5
295,40691,6,40743,7,52,2011,2011,,,,44341,44393,295,37041,6,37093,7
295,40743,7,42366,8,1623,2011,2015,,,,44393,46016,295,37093,7,38716,8
295,40743,8,41635,7,892,2011,2013,,,,44393,45285,295,37093,8,37985,7
295,41635,7,41778,7,143,2013,2014,,,,45285,45428,295,37985,7,38128,7
295,41778,7,42366,7,588,2014,2015,,,,45428,46016,295,38128,7,38716,7
296,40905,6,41056,6,151,2011,2012,,,,44555,44706,296,37255,6,37406,6
296,41056,6,41418,7,362,2012,2013,,,,44706,45068,296,37406,6,37768,7
296,41418,7,42366,7,948,2013,2015,,,,45068,46016,296,37768,7,38716,7
300,42152,4,42366,4,214,2015,2015,,,,45802,46016,300,38502,4,38716,4
301,40875,4,41270,4,395,2011,2012,,,,44525,44920,301,37225,4,37620,4
301,41270,4,41452,4,182,2012,2013,,,,44920,45102,301,37620,4,37802,4
301,41452,4,42366,4,914,2013,2015,,,,45102,46016,301,37802,4,38716,4
303,41565,5,41901,5,336,2013,2014,,,,45215,45551,303,37915,5,38251,5
303,41901,5,42366,5,465,2014,2015,,,,45551,46016,303,38251,5,38716,5
304,40875,2,40905,1,30,2011,2011,,,,44525,44555,304,37225,2,37255,1
304,40905,1,42152,2,1247,2011,2015,,,,44555,45802,304,37255,1,38502,2
304,42152,2,42366,2,214,2015,2015,,,,45802,46016,304,38502,2,38716,2
304,42152,2,42366,2,214,2015,2015,,,,45802,46016,304,38502,2,38716,2
305,40722,4,40783,4,61,2011,2011,,,,44372,44433,305,37072,4,37133,4
305,40783,4,40905,5,122,2011,2011,,,,44433,44555,305,37133,4,37255,5
305,40905,5,41051,5,146,2011,2012,,,,44555,44701,305,37255,5,37401,5
305,41051,5,42366,5,1315,2012,2015,,,,44701,46016,305,37401,5,38716,5
306,39960,4,42366,4,2406,2009,2015,,,,43610,46016,306,36310,4,38716,4
307,41421,3,42366,3,945,2013,2015,,,,45071,46016,307,37771,3,38716,3
308,42152,2,42366,2,214,2015,2015,,,,45802,46016,308,38502,2,38716,2
308,42152,2,42366,2,214,2015,2015,,,,45802,46016,308,38502,2,38716,2
312,40021,6,42366,6,2345,2009,2015,,,,43671,46016,312,36371,6,38716,6
313,41108,2,41421,3,313,2012,2013,,,,44758,45071,313,37458,2,37771,3
313,41421,3,42366,3,945,2013,2015,,,,45071,46016,313,37771,3,38716,3
314,40107,7,42366,7,2259,2009,2015,,,,43757,46016,314,36457,7,38716,7
315,42143,5,42366,5,223,2015,2015,,,,45793,46016,315,38493,5,38716,5
316,41962,4,42366,4,404,2014,2015,,,,45612,46016,316,38312,4,38716,4
317,40691,8,40714,6,23,2011,2011,,,,44341,44364,317,37041,8,37064,6
317,40714,6,40905,7,191,2011,2011,,,,44364,44555,317,37064,6,37255,7
317,40905,7,42366,7,1461,2011,2015,,,,44555,46016,317,37255,7,38716,7
318,40540,5,42001,4,1461,2010,2014,,,,44190,45651,318,36890,5,38351,4
318,42001,4,42366,4,365,2014,2015,,,,45651,46016,318,38351,4,38716,4
319,41513,4,42366,4,853,2013,2015,,,,45163,46016,319,37863,4,38716,4
320,40021,7,40174,7,153,2009,2009,,,,43671,43824,320,36371,7,36524,7
322,39951,3,40752,4,801,2009,2011,,,,43601,44402,322,36301,3,37102,4
322,40752,4,41476,4,724,2011,2013,,,,44402,45126,322,37102,4,37826,4
322,41476,4,42366,4,890,2013,2015,,,,45126,46016,322,37826,4,38716,4
323,40144,3,40326,3,182,2009,2010,,,,43794,43976,323,36494,3,36676,3
323,40326,3,40691,3,365,2010,2011,,,,43976,44341,323,36676,3,37041,3
323,40691,3,42001,5,1310,2011,2014,,,,44341,45651,323,37041,3,38351,5
323,42001,5,42366,5,365,2014,2015,,,,45651,46016,323,38351,5,38716,5
324,41787,3,42366,3,579,2014,2015,,,,45437,46016,324,38137,3,38716,3
325,40113,6,40317,6,204,2009,2010,,,,43763,43967,325,36463,6,36667,6
325,40317,6,40326,6,9,2010,2010,,,,43967,43976,325,36667,6,36676,6
325,40326,6,40682,7,356,2010,2011,,,,43976,44332,325,36676,6,37032,7
325,40682,7,40722,7,40,2011,2011,,,,44332,44372,325,37032,7,37072,7
326,41839,3,42366,3,527,2014,2015,,,,45489,46016,326,38189,3,38716,3
328,39960,6,40317,5,357,2009,2010,,,,43610,43967,328,36310,6,36667,5
328,40317,5,41870,5,1553,2010,2014,,,,43967,45520,328,36667,5,38220,5
328,41870,5,42366,5,496,2014,2015,,,,45520,46016,328,38220,5,38716,5
329,40875,4,40905,5,30,2011,2011,,,,44525,44555,329,37225,4,37255,5
329,40905,5,42366,6,1461,2011,2015,,,,44555,46016,329,37255,5,38716,6
329,40905,6,41078,6,173,2011,2012,,,,44555,44728,329,37255,6,37428,6
329,41078,6,41574,7,496,2012,2013,,,,44728,45224,329,37428,6,37924,7
329,41574,7,42366,7,792,2013,2015,,,,45224,46016,329,37924,7,38716,7
330,41443,6,42366,6,923,2013,2015,,,,45093,46016,330,37793,6,38716,6
331,40144,6,40540,7,396,2009,2010,,,,43794,44190,331,36494,6,36890,7
331,40540,7,42366,7,1826,2010,2015,,,,44190,46016,331,36890,7,38716,7
334,39960,6,39982,8,22,2009,2009,,,,43610,43632,334,36310,6,36332,8
334,39982,8,40144,5,162,2009,2009,,,,43632,43794,334,36332,8,36494,5
334,40144,5,40687,5,543,2009,2011,,,,43794,44337,334,36494,5,37037,5
334,40687,5,42366,5,1679,2011,2015,,,,44337,46016,334,37037,5,38716,5
335,40783,4,41635,3,852,2011,2013,,,,44433,45285,335,37133,4,37985,3
335,41635,3,42366,3,731,2013,2015,,,,45285,46016,335,37985,3,38716,3
336,41421,4,42366,4,945,2013,2015,,,,45071,46016,336,37771,4,38716,4
337,41240,4,42366,4,1126,2012,2015,,,,44890,46016,337,37590,4,38716,4
338,40322,3,41931,3,1609,2010,2014,,,,43972,45581,338,36672,3,38281,3
338,41931,3,42366,3,435,2014,2015,,,,45581,46016,338,38281,3,38716,3
339,40021,3,40144,4,123,2009,2009,,,,43671,43794,339,36371,3,36494,4
339,40144,4,40682,4,538,2009,2011,,,,43794,44332,339,36494,4,37032,4
339,40682,4,40905,4,223,2011,2011,,,,44332,44555,339,37032,4,37255,4
339,40905,4,42275,4,1370,2011,2015,,,,44555,45925,339,37255,4,38625,4
339,42275,4,42366,4,91,2015,2015,,,,45925,46016,339,38625,4,38716,4
340,39960,5,41535,6,1575,2009,2013,,,,43610,45185,340,36310,5,37885,6
340,41535,6,42366,6,831,2013,2015,,,,45185,46016,340,37885,6,38716,6
341,41778,2,42366,2,588,2014,2015,,,,45428,46016,341,38128,2,38716,2
342,40174,6,40682,6,508,2009,2011,,,,43824,44332,342,36524,6,37032,6
342,40682,6,40774,7,92,2011,2011,,,,44332,44424,342,37032,6,37124,7
342,40774,7,40805,8,31,2011,2011,,,,44424,44455,342,37124,7,37155,8
342,40805,8,40875,7,70,2011,2011,,,,44455,44525,342,37155,8,37225,7
342,40875,7,40905,6,30,2011,2011,,,,44525,44555,342,37225,7,37255,6
342,40905,6,41635,7,730,2011,2013,,,,44555,45285,342,37255,6,37985,7
342,41635,7,42366,7,731,2013,2015,,,,45285,46016,342,37985,7,38716,7
343,41179,4,41901,3,722,2012,2014,,,,44829,45551,343,37529,4,38251,3
343,41901,3,42366,3,465,2014,2015,,,,45551,46016,343,38251,3,38716,3
344,40691,4,42366,4,1675,2011,2015,,,,44341,46016,344,37041,4,38716,4
345,39960,5,40317,5,357,2009,2010,,,,43610,43967,345,36310,5,36667,5
346,40905,4,41270,5,365,2011,2012,,,,44555,44920,346,37255,4,37620,5
346,41270,5,42366,5,1096,2012,2015,,,,44920,46016,346,37620,5,38716,5
347,42001,4,42366,4,365,2014,2015,,,,45651,46016,347,38351,4,38716,4
348,39951,3,41818,3,1867,2009,2014,,,,43601,45468,348,36301,3,38168,3
348,41818,3,42366,3,548,2014,2015,,,,45468,46016,348,38168,3,38716,3
350,40021,6,40104,5,83,2009,2009,,,,43671,43754,350,36371,6,36454,5
350,40104,5,40905,6,801,2009,2011,,,,43754,44555,350,36454,5,37255,6
350,40905,6,41421,6,516,2011,2013,,,,44555,45071,350,37255,6,37771,6
350,41421,6,41635,6,214,2013,2013,,,,45071,45285,350,37771,6,37985,6
351,40326,4,40540,6,214,2010,2010,,,,43976,44190,351,36676,4,36890,6
351,40540,6,42366,8,1826,2010,2015,,,,44190,46016,351,36890,6,38716,8
352,40691,4,41270,4,579,2011,2012,,,,44341,44920,352,37041,4,37620,4
352,41270,4,42366,4,1096,2012,2015,,,,44920,46016,352,37620,4,38716,4
354,40348,4,40875,4,527,2010,2011,,,,43998,44525,354,36698,4,37225,4
354,40875,4,41818,5,943,2011,2014,,,,44525,45468,354,37225,4,38168,5
354,41818,5,42366,5,548,2014,2015,,,,45468,46016,354,38168,5,38716,5
355,40174,6,40779,8,605,2009,2011,,,,43824,44429,355,36524,6,37129,8
355,40779,8,42366,8,1587,2011,2015,,,,44429,46016,355,37129,8,38716,8
356,41047,3,41635,4,588,2012,2013,,,,44697,45285,356,37397,3,37985,4
356,41635,4,42001,4,366,2013,2014,,,,45285,45651,356,37985,4,38351,4
356,42001,4,42366,4,365,2014,2015,,,,45651,46016,356,38351,4,38716,4
357,40418,2,40540,3,122,2010,2010,,,,44068,44190,357,36768,2,36890,3
357,40540,3,40835,2,295,2010,2011,,,,44190,44485,357,36890,3,37185,2
357,40835,2,42366,2,1531,2011,2015,,,,44485,46016,357,37185,2,38716,2
358,40174,4,40682,4,508,2009,2011,,,,43824,44332,358,36524,4,37032,4
358,41179,4,42366,4,1187,2012,2015,,,,44829,46016,358,37529,4,38716,4
360,40905,2,42366,2,1461,2011,2015,,,,44555,46016,360,37255,2,38716,2
361,41482,4,42366,4,884,2013,2015,,,,45132,46016,361,37832,4,38716,4
362,40378,3,42366,3,1988,2010,2015,,,,44028,46016,362,36728,3,38716,3
364,40691,3,41482,4,791,2011,2013,,,,44341,45132,364,37041,3,37832,4
364,41482,4,42366,4,884,2013,2015,,,,45132,46016,364,37832,4,38716,4
365,41231,2,42366,2,1135,2012,2015,,,,44881,46016,365,37581,2,38716,2
369,41056,1,42366,1,1310,2012,2015,,,,44706,46016,369,37406,1,38716,1
371,40540,1,42366,1,1826,2010,2015,,,,44190,46016,371,36890,1,38716,1
372,39991,3,40378,3,387,2009,2010,,,,43641,44028,372,36341,3,36728,3
372,40378,3,40470,2,92,2010,2010,,,,44028,44120,372,36728,3,36820,2
372,40470,2,40691,2,221,2010,2011,,,,44120,44341,372,36820,2,37041,2
373,39951,3,40326,2,375,2009,2010,,,,43601,43976,373,36301,3,36676,2
373,40326,2,40540,3,214,2010,2010,,,,43976,44190,373,36676,2,36890,3
373,40540,3,40743,2,203,2010,2011,,,,44190,44393,373,36890,3,37093,2
373,40743,2,42366,2,1623,2011,2015,,,,44393,46016,373,37093,2,38716,2
374,40540,2,42366,2,1826,2010,2015,,,,44190,46016,374,36890,2,38716,2
375,41971,2,42366,2,395,2014,2015,,,,45621,46016,375,38321,2,38716,2
376,40074,3,40682,4,608,2009,2011,,,,43724,44332,376,36424,3,37032,4
376,40682,4,41047,4,365,2011,2012,,,,44332,44697,376,37032,4,37397,4
376,41047,4,41635,5,588,2012,2013,,,,44697,45285,376,37397,4,37985,5
376,41635,5,42366,5,731,2013,2015,,,,45285,46016,376,37985,5,38716,5
377,41412,4,42366,4,954,2013,2015,,,,45062,46016,377,37762,4,38716,4
378,41635,4,42366,4,731,2013,2015,,,,45285,46016,378,37985,4,38716,4
379,41602,2,42366,2,764,2013,2015,,,,45252,46016,379,37952,2,38716,2
380,40351,3,42366,3,2015,2010,2015,,,,44001,46016,380,36701,3,38716,3
382,40326,3,40814,2,488,2010,2011,,,,43976,44464,382,36676,3,37164,2
382,40814,2,42366,2,1552,2011,2015,,,,44464,46016,382,37164,2,38716,2
385,42152,5,42366,5,214,2015,2015,,,,45802,46016,385,38502,5,38716,5
386,40174,6,40835,6,661,2009,2011,,,,43824,44485,386,36524,6,37185,6
386,40835,6,41412,6,577,2011,2013,,,,44485,45062,386,37185,6,37762,6
386,41412,6,42001,6,589,2013,2014,,,,45062,45651,386,37762,6,38351,6
386,42001,6,42183,7,182,2014,2015,,,,45651,45833,386,38351,6,38533,7
386,42183,7,42366,7,183,2015,2015,,,,45833,46016,386,38533,7,38716,7
387,40174,3,42366,3,2192,2009,2015,,,,43824,46016,387,36524,3,38716,3
388,41108,3,42366,3,1258,2012,2015,,,,44758,46016,388,37458,3,38716,3
389,39960,3,41056,3,1096,2009,2012,,,,43610,44706,389,36310,3,37406,3
389,41056,3,42366,3,1310,2012,2015,,,,44706,46016,389,37406,3,38716,3
390,39951,2,41201,3,1250,2009,2012,,,,43601,44851,390,36301,2,37551,3
390,41201,3,41635,2,434,2012,2013,,,,44851,45285,390,37551,3,37985,2
390,41635,2,42366,2,731,2013,2015,,,,45285,46016,390,37985,2,38716,2
391,40440,3,41270,2,830,2010,2012,,,,44090,44920,391,36790,3,37620,2
392,40540,3,42366,3,1826,2010,2015,,,,44190,46016,392,36890,3,38716,3
393,40540,6,40905,5,365,2010,2011,,,,44190,44555,393,36890,6,37255,5
393,40905,5,41270,5,365,2011,2012,,,,44555,44920,393,37255,5,37620,5
393,41270,5,41901,5,631,2012,2014,,,,44920,45551,393,37620,5,38251,5
393,41901,5,42366,5,465,2014,2015,,,,45551,46016,393,38251,5,38716,5
394,41839,6,41870,5,31,2014,2014,,,,45489,45520,394,38189,6,38220,5
394,41870,5,42366,5,496,2014,2015,,,,45520,46016,394,38220,5,38716,5
396,40540,4,40905,3,365,2010,2011,,,,44190,44555,396,36890,4,37255,3
396,40905,3,42149,3,1244,2011,2015,,,,44555,45799,396,37255,3,38499,3
396,42149,3,42366,3,217,2015,2015,,,,45799,46016,396,38499,3,38716,3
397,41047,3,42366,3,1319,2012,2015,,,,44697,46016,397,37397,3,38716,3
398,40713,2,42366,2,1653,2011,2015,,,,44363,46016,398,37063,2,38716,2
401,39951,4,41778,3,1827,2009,2014,,,,43601,45428,401,36301,4,38128,3
401,41778,3,41901,3,123,2014,2014,,,,45428,45551,401,38128,3,38251,3
401,41901,3,42366,3,465,2014,2015,,,,45551,46016,401,38251,3,38716,3
403,40113,4,41778,4,1665,2009,2014,,,,43763,45428,403,36463,4,38128,4
403,41778,4,42152,3,374,2014,2015,,,,45428,45802,403,38128,4,38502,3
403,42152,3,42366,3,214,2015,2015,,,,45802,46016,403,38502,3,38716,3
404,40317,2,42366,2,2049,2010,2015,,,,43967,46016,404,36667,2,38716,2
405,40326,2,42366,2,2040,2010,2015,,,,43976,46016,405,36676,2,38716,2
406,39960,7,42366,8,2406,2009,2015,,,,43610,46016,406,36310,7,38716,8
