id,start.year,default,wcTA,reTA,ebitTA,mktcapTL,sTA
366,2012,0,0.37,1.08,0.08,2.95,0.48
366,2013,0,0.30,1.01,0.07,3.18,0.47
366,2014,0,0.34,0.98,0.07,3.79,0.42
366,2015,0,0.32,0.94,0.06,3.78,0.42
367,2006,0,0.18,0.30,0.06,1.42,0.38
367,2007,0,0.06,0.22,0.06,0.82,0.29
367,2008,0,0.06,0.19,0.06,0.84,0.31
367,2009,0,0.04,0.23,0.06,0.76,0.28
367,2010,0,0.09,0.22,0.05,0.40,0.26
367,2011,0,0.07,0.20,0.05,0.66,0.28
367,2012,0,0.06,0.17,0.03,0.99,0.30
367,2013,0,0.07,0.13,0.06,1.34,0.33
367,2014,0,0.06,0.18,0.06,1.23,0.37
367,2015,0,0.05,0.20,0.04,1.36,0.41
368,2008,0,0.03,0.01,-0.02,0.63,0.08
368,2009,0,0.01,-0.20,-0.09,0.19,0.07
368,2010,0,0.06,-0.26,0.04,0.22,0.08
368,2011,0,0.06,-0.24,0.06,0.63,0.11
368,2012,0,0.07,-0.16,0.01,0.56,0.10
368,2013,0,-0.02,-0.23,0.05,0.68,0.12
368,2014,0,-0.02,-0.17,0.05,0.99,0.10
368,2015,0,0.01,-0.05,0.05,1.41,0.08
369,2012,0,0.49,0.07,0.00,1.68,0.24
369,2013,0,0.50,-0.09,0.00,1.45,0.21
369,2014,0,0.36,-0.22,0.00,1.43,0.25
369,2015,0,0.48,-0.03,0.09,3.36,0.43
370,2009,0,0.16,0.10,0.01,1.46,0.13
370,2010,0,0.00,0.10,0.05,0.82,0.17
370,2011,0,-0.01,0.08,0.04,0.69,0.18
370,2012,0,-0.01,0.08,0.04,0.58,0.16
370,2013,0,0.03,0.06,0.05,0.56,0.17
370,2014,0,0.08,0.07,0.04,0.56,0.16
370,2015,0,0.09,0.09,0.05,0.71,0.16
371,2013,0,0.06,0.30,0.04,0.42,0.19
371,2014,0,0.06,0.31,0.03,0.70,0.20
371,2015,0,0.08,0.33,0.05,0.97,0.20
372,2008,0,0.28,0.02,0.03,0.65,0.34
372,2009,0,0.29,0.03,0.07,0.46,0.47
372,2010,0,0.28,0.02,0.05,0.27,0.48
372,2011,0,0.33,0.03,0.07,0.14,0.51
372,2012,0,0.27,0.04,0.03,0.14,0.44
372,2013,0,0.32,-0.41,0.06,0.07,0.59
372,2014,0,0.36,-0.68,0.05,0.07,0.80
372,2015,0,0.35,-0.59,0.06,0.29,0.92
373,2006,0,0.03,0.33,0.05,1.33,0.17
373,2007,0,0.03,0.33,0.08,2.08,0.15
374,2011,0,0.11,0.31,0.00,0.55,0.19
374,2013,0,0.10,0.28,0.04,0.50,0.15
374,2014,0,0.35,0.33,0.09,1.03,0.25
374,2015,0,0.35,0.41,0.06,1.77,0.21
375,2006,0,0.20,0.31,0.05,2.66,0.51
375,2007,0,0.14,0.31,0.04,2.62,0.50
375,2008,0,0.16,0.34,0.05,3.42,0.50
375,2009,0,0.15,0.35,0.06,6.44,0.53
375,2010,0,0.17,0.33,0.06,3.98,0.45
375,2011,0,0.15,0.33,0.04,3.51,0.42
375,2012,0,0.18,0.36,0.06,5.08,0.41
375,2013,0,0.15,0.41,0.06,3.44,0.41
375,2014,0,0.15,0.43,0.07,4.85,0.41
375,2015,0,0.10,0.48,0.07,4.59,0.45
376,2006,0,0.29,0.54,0.05,2.75,0.28
376,2007,0,0.30,0.55,0.06,3.13,0.29
376,2008,0,0.30,0.54,0.08,3.28,0.32
376,2009,0,0.29,0.44,0.05,1.66,0.27
376,2010,0,0.32,0.45,0.06,1.92,0.30
376,2011,0,0.31,0.43,0.06,1.50,0.31
376,2012,0,0.33,0.43,0.05,2.05,0.30
376,2013,0,0.35,0.43,0.06,1.61,0.29
376,2014,0,0.36,0.46,0.06,1.73,0.29
376,2015,0,0.24,0.22,0.06,0.83,0.24
377,2006,0,0.15,0.26,0.05,0.71,0.32
377,2007,0,0.14,0.22,0.02,0.50,0.27
377,2008,0,0.16,0.19,0.03,0.69,0.32
378,2006,0,0.00,0.24,0.06,1.88,0.24
378,2007,0,0.02,0.26,0.06,1.85,0.24
378,2008,0,-0.09,0.25,0.02,2.15,0.23
379,2006,0,0.03,0.20,0.04,0.84,0.15
379,2007,0,0.05,0.21,0.07,0.94,0.17
379,2008,0,0.05,0.22,0.06,1.33,0.19
379,2009,0,0.07,0.17,0.04,1.60,0.22
379,2010,0,0.12,0.17,0.05,1.07,0.23
379,2011,0,0.10,0.16,0.05,1.50,0.29
379,2012,0,0.13,0.17,0.06,1.31,0.21
379,2013,0,0.10,0.19,0.05,1.19,0.21
379,2014,0,0.12,0.19,0.05,1.41,0.20
379,2015,0,0.10,0.22,0.04,1.55,0.23
380,2012,0,0.20,0.28,0.04,0.96,0.25
380,2013,0,0.22,0.32,0.06,1.53,0.25
380,2014,0,0.28,0.43,0.08,2.30,0.26
380,2015,0,0.36,0.47,0.06,2.36,0.24
381,2006,0,0.11,0.19,0.04,0.66,0.24
382,2006,0,0.05,0.19,0.06,1.29,0.17
382,2007,0,0.04,0.13,0.04,1.11,0.17
382,2008,0,0.04,0.15,0.05,1.30,0.18
382,2009,0,0.13,0.15,0.07,1.31,0.18
382,2010,0,0.05,0.14,0.07,1.07,0.18
382,2011,0,0.05,0.13,0.06,1.04,0.22
382,2012,0,0.05,0.14,0.04,1.42,0.16
382,2013,0,0.06,0.13,0.04,1.19,0.18
382,2014,0,0.03,0.15,0.04,1.27,0.17
382,2015,0,0.06,0.14,0.05,1.52,0.17
383,2010,0,0.14,0.26,0.06,1.07,0.39
383,2011,0,0.17,0.27,0.07,1.04,0.41
383,2012,0,0.19,0.29,0.05,1.54,0.40
383,2013,0,0.17,0.29,0.04,1.15,0.38
383,2014,0,0.24,0.32,0.07,1.59,0.50
384,2014,0,0.56,0.48,0.07,2.35,0.22
385,2012,0,0.06,0.38,0.04,0.95,0.29
385,2013,0,0.15,0.23,0.05,0.55,0.27
385,2014,0,0.10,0.23,0.03,0.67,0.29
385,2015,0,0.13,0.26,0.04,0.81,0.30
386,2006,0,0.03,0.37,0.06,2.55,0.23
386,2007,0,0.10,0.29,0.03,1.44,0.14
387,2006,0,0.20,0.03,0.05,1.25,0.17
388,2006,0,0.14,0.65,0.06,0.99,0.31
388,2007,0,0.05,0.36,0.07,1.25,0.49
388,2008,0,0.05,0.35,0.04,1.51,0.47
389,2012,0,0.10,0.13,0.05,0.86,0.41
389,2013,0,0.06,0.13,0.06,0.55,0.44
390,2006,0,0.23,0.12,0.05,0.95,0.30
390,2007,0,0.21,0.11,0.05,1.25,0.29
390,2008,0,0.23,0.10,0.03,0.92,0.25
390,2009,0,0.26,0.10,0.04,0.56,0.23
390,2010,0,0.22,0.13,0.05,0.60,0.27
391,2006,0,0.06,0.42,0.06,2.44,0.25
391,2007,0,0.08,0.48,0.07,2.86,0.26
391,2008,0,0.06,0.32,0.06,2.74,0.24
391,2009,0,-0.11,0.26,0.06,1.85,0.20
391,2010,0,-0.05,0.22,0.06,2.90,0.21
391,2011,0,0.00,0.25,0.08,3.75,0.22
391,2012,0,0.02,0.29,0.07,3.66,0.20
391,2013,0,0.02,0.32,0.07,2.83,0.21
391,2014,0,0.02,0.36,0.07,2.65,0.23
391,2015,0,0.04,0.28,0.03,1.34,0.19
392,2006,0,0.09,0.29,0.04,0.40,0.86
392,2007,0,0.09,0.27,0.05,0.41,0.86
392,2008,0,0.16,0.25,0.06,0.41,0.76
392,2009,0,0.16,0.24,0.05,0.28,0.76
392,2010,0,0.10,0.22,0.06,0.27,0.80
392,2011,0,0.15,0.26,0.04,0.28,0.63
392,2012,0,0.17,0.25,0.03,0.28,0.67
392,2013,0,0.16,0.26,0.04,0.24,0.72
392,2014,0,0.14,0.24,0.03,0.27,0.71
392,2015,0,0.05,0.24,0.03,0.25,0.80
393,2006,0,0.17,0.40,0.04,2.39,0.23
393,2007,0,0.27,0.45,0.06,3.14,0.26
393,2008,0,0.26,0.44,0.07,4.02,0.27
393,2009,0,0.22,0.44,0.08,4.04,0.29
393,2010,0,0.23,0.34,0.06,3.25,0.28
393,2011,0,0.18,0.32,0.06,2.74,0.25
393,2012,0,0.18,0.28,0.06,2.25,0.25
393,2013,0,0.22,0.26,0.07,1.56,0.24
393,2014,0,0.16,0.34,0.07,1.93,0.25
393,2015,0,0.22,0.38,0.08,2.34,0.28
394,2006,0,0.23,0.06,0.04,0.63,0.29
394,2007,0,0.22,0.10,0.04,0.60,0.25
394,2008,0,0.17,0.13,0.06,0.96,0.23
395,2006,0,0.10,-0.14,0.06,1.46,0.36
396,2009,0,0.25,0.39,0.03,1.14,0.23
396,2010,0,0.26,0.37,0.03,1.61,0.24
396,2011,0,0.24,0.40,0.03,1.13,0.21
396,2012,0,0.21,0.33,0.03,0.81,0.24
396,2013,0,0.22,0.26,0.04,0.57,0.28
396,2014,0,0.20,0.32,0.04,1.00,0.30
397,2006,0,0.34,0.39,0.11,4.80,0.47
397,2007,0,0.32,0.49,0.08,5.23,0.52
397,2008,0,0.37,0.36,0.11,5.51,0.46
397,2009,0,0.21,0.39,0.08,2.79,0.45
397,2010,0,0.16,0.08,0.07,1.79,0.33
397,2011,0,0.07,-0.07,0.07,2.16,0.40
397,2012,0,0.13,-0.02,0.07,2.67,0.38
397,2013,0,0.19,0.04,0.11,3.42,0.40
397,2014,0,0.25,0.13,0.11,3.65,0.42
397,2015,0,0.22,0.21,0.12,3.43,0.42
398,2009,0,0.26,-0.79,0.07,1.93,0.87
398,2010,0,0.21,-0.83,0.03,1.29,0.78
398,2011,0,0.21,-0.72,0.03,0.92,0.74
398,2012,0,0.06,-0.50,-0.01,0.88,0.41
398,2013,0,-0.03,-0.71,0.02,0.71,0.47
398,2014,0,0.12,-0.61,0.04,1.54,0.50
398,2015,0,0.10,-0.82,0.02,0.89,0.52
399,2006,0,0.38,0.47,0.10,2.05,0.40
399,2007,0,0.34,0.39,0.11,1.68,0.45
399,2008,0,0.32,0.40,0.10,2.02,0.47
399,2009,0,0.30,0.39,0.12,2.06,0.46
399,2010,0,0.28,0.38,0.11,1.54,0.46
399,2011,0,0.29,0.34,0.12,1.53,0.46
399,2012,0,0.23,0.35,0.09,1.39,0.41
399,2013,0,0.19,0.37,0.08,0.78,0.42
399,2014,0,0.23,0.35,0.08,1.25,0.40
399,2015,0,0.17,0.30,0.06,0.98,0.35
400,2006,0,0.29,0.19,0.07,1.46,0.35
400,2007,0,0.17,0.21,0.06,1.13,0.35
400,2008,0,0.19,0.26,0.08,1.89,0.41
400,2009,0,0.11,0.32,0.08,2.73,0.40
400,2010,0,0.09,0.41,0.08,1.86,0.42
400,2011,0,0.07,0.46,0.06,1.05,0.38
400,2012,0,0.12,0.34,0.04,0.79,0.38
400,2013,0,0.08,0.33,0.07,0.76,0.39
400,2014,0,0.13,0.34,0.05,0.76,0.44
400,2015,0,0.20,0.29,0.05,0.56,0.41
401,2006,0,0.02,0.26,0.08,1.78,0.35
401,2007,0,0.06,0.25,0.09,2.23,0.44
401,2008,0,0.04,0.22,0.09,2.29,0.47
401,2009,0,0.02,0.21,0.10,2.81,0.51
401,2010,0,0.06,0.21,0.11,2.85,0.53
401,2011,0,-0.21,0.14,0.09,1.99,0.43
401,2012,0,-0.02,0.18,0.10,2.30,0.40
401,2013,0,0.05,0.22,0.10,2.51,0.35
401,2014,0,0.07,0.26,0.08,2.89,0.35
401,2015,0,0.08,0.26,0.08,3.41,0.34
402,2006,0,-0.02,0.66,0.09,4.22,0.21
402,2007,0,-0.02,0.67,0.07,3.67,0.19
402,2008,0,-0.09,0.68,0.07,3.54,0.19
402,2009,0,-0.03,0.70,0.08,5.12,0.19
402,2010,0,-0.04,0.73,0.07,5.17,0.20
402,2011,0,0.01,0.78,0.05,3.82,0.20
402,2012,0,0.03,0.78,0.05,2.74,0.21
402,2013,0,0.00,0.75,0.07,1.53,0.20
402,2014,0,0.00,0.82,0.07,2.36,0.21
402,2015,0,0.02,0.80,0.07,2.99,0.21
403,2006,0,0.10,0.33,0.06,2.13,0.26
403,2007,0,0.07,0.39,0.06,2.03,0.25
403,2008,0,0.09,0.42,0.05,3.23,0.26
403,2009,0,0.08,0.46,0.07,4.52,0.28
403,2010,0,0.03,0.48,0.08,5.06,0.27
403,2011,0,0.03,0.44,0.07,3.63,0.25
403,2012,0,0.01,0.45,0.07,3.59,0.25
403,2014,0,0.07,0.60,0.07,4.75,0.27
404,2010,0,0.30,0.21,0.01,0.89,0.94
404,2011,0,0.26,0.17,0.02,0.99,1.02
404,2012,0,0.26,0.20,0.05,1.18,1.01
404,2013,0,0.26,0.21,0.05,0.77,1.07
404,2014,0,0.25,0.24,0.05,0.83,1.14
404,2015,0,0.21,0.19,0.04,0.86,1.12
405,2006,0,0.15,0.50,0.06,1.29,0.28
405,2007,0,0.13,0.45,0.03,1.12,0.26
405,2008,0,0.13,0.42,0.05,1.02,0.20
405,2009,0,0.11,0.43,0.03,1.08,0.20
405,2010,0,0.08,0.40,0.05,1.40,0.20
405,2011,0,0.08,0.40,0.04,1.02,0.20
406,2014,0,0.14,0.04,0.07,1.81,0.92
406,2015,0,0.20,0.10,0.05,2.38,0.89
407,2012,0,0.05,0.43,0.03,0.84,0.11
407,2013,0,0.05,0.43,0.06,1.08,0.12
407,2014,0,0.05,0.44,0.05,1.21,0.12
407,2015,0,0.05,0.46,0.05,1.30,0.14
408,2007,0,0.07,-0.04,0.06,0.42,0.14
408,2008,0,0.16,0.02,0.04,0.81,0.17
409,2012,0,-0.02,0.61,0.08,12.15,0.19
409,2013,0,0.26,0.66,0.09,13.21,0.21
409,2014,0,0.11,0.66,0.09,12.18,0.22
409,2015,0,0.27,0.66,0.09,10.37,0.19
410,2006,0,0.29,0.47,0.12,3.54,0.37
411,2006,0,0.22,0.43,0.03,1.38,0.38
411,2007,0,0.31,0.39,0.09,2.82,1.13
411,2008,0,0.20,0.25,0.09,3.41,0.67
411,2009,0,0.21,0.30,0.07,6.02,0.65
411,2010,0,0.26,0.33,0.08,4.37,0.75
411,2011,0,0.28,0.40,0.08,6.45,0.73
411,2012,0,0.32,0.42,0.05,2.88,0.72
411,2013,0,0.33,0.45,0.06,2.24,0.69
411,2014,0,0.31,0.50,0.06,3.18,0.73
411,2015,0,0.23,0.40,0.05,2.44,0.63
412,2006,0,0.52,0.74,0.08,2.97,0.52
412,2007,0,0.50,0.75,0.09,3.15,0.49
412,2008,0,0.50,0.78,0.08,4.15,0.50
413,2006,0,0.15,0.55,0.07,6.69,0.21
413,2007,0,0.15,0.65,0.08,7.83,0.26
413,2008,0,0.14,0.71,0.08,9.62,0.28
413,2009,0,0.17,0.67,0.08,9.26,0.28
413,2010,0,0.11,0.68,0.09,7.02,0.29
413,2011,0,0.12,0.72,0.09,8.63,0.33
413,2012,0,0.05,0.75,0.09,4.82,0.32
413,2013,0,0.09,0.77,0.08,4.37,0.16
413,2014,0,0.07,0.88,0.09,4.14,0.17
413,2015,0,0.08,0.90,0.08,2.85,0.18
414,2006,1,0.04,-0.20,0.03,0.21,0.07
415,2006,0,0.34,0.14,0.06,0.72,0.66
415,2007,0,0.34,0.10,0.04,0.72,0.66
415,2008,0,0.41,0.13,0.07,1.94,0.59
415,2009,0,0.45,0.17,0.09,1.13,0.59
415,2010,0,0.43,0.22,0.10,1.59,0.64
415,2011,0,0.41,0.24,0.10,2.90,0.74
415,2012,0,0.45,0.29,0.11,3.93,0.67
415,2013,0,0.51,0.35,0.10,4.18,0.65
415,2014,0,0.53,0.40,0.12,4.83,0.62
415,2015,0,0.53,0.41,0.10,5.11,0.59
416,2010,0,-0.02,-0.01,0.04,0.63,0.19
416,2011,0,-0.05,0.00,0.04,0.66,0.23
417,2006,0,0.40,-0.63,-0.10,0.37,0.25
418,2008,0,0.28,0.53,0.06,4.82,0.23
418,2009,0,0.19,0.48,0.00,2.46,0.18
418,2010,0,0.31,0.31,0.02,6.29,0.19
418,2011,0,0.37,0.38,0.15,13.41,0.26
418,2012,0,0.32,0.38,0.02,18.32,0.09
418,2013,0,0.21,0.30,-0.04,8.79,0.12
418,2014,0,0.19,0.12,0.01,4.16,0.15
418,2015,0,0.24,0.15,0.05,3.31,0.18
419,2006,0,0.47,0.07,0.08,1.12,0.38
419,2007,0,0.47,0.14,0.08,0.94,0.38
419,2008,0,0.43,0.22,0.06,1.65,0.35
420,2012,0,0.27,0.35,0.03,3.43,0.44
420,2013,0,0.27,0.27,0.05,2.47,0.46
420,2014,0,0.29,0.30,0.06,3.37,0.52
421,2006,0,0.20,1.01,0.09,6.01,0.31
421,2007,0,0.18,0.84,0.08,3.89,0.26
421,2008,0,0.10,0.65,0.07,2.44,0.30
421,2009,0,0.04,0.61,0.06,2.01,0.27
421,2010,0,0.13,0.59,0.08,2.85,0.30
421,2011,0,0.30,0.63,0.07,5.15,0.21
421,2012,0,0.21,0.58,0.06,5.59,0.21
421,2013,0,0.36,0.53,0.07,3.31,0.25
421,2014,0,0.34,0.61,0.07,4.32,0.26
421,2015,0,0.40,0.59,0.06,6.64,0.24
422,2006,0,0.22,0.64,0.08,3.84,0.27
422,2007,0,0.23,0.64,0.09,4.93,0.31
422,2008,0,0.21,0.70,0.08,4.57,0.31
422,2009,0,0.16,0.67,0.06,3.50,0.31
422,2010,0,0.19,0.74,0.08,5.19,0.33
422,2011,0,0.14,0.74,0.07,5.99,0.32
422,2012,0,0.16,0.76,0.07,5.48,0.29
422,2013,0,0.13,0.72,0.08,5.18,0.30
422,2014,0,0.18,0.74,0.08,6.88,0.30
422,2015,0,0.16,0.80,0.08,6.22,0.27
423,2006,0,0.04,0.18,0.03,0.75,0.14
423,2007,0,0.03,0.18,0.04,0.66,0.14
423,2008,0,0.05,0.19,0.03,1.09,0.14
423,2009,0,0.09,0.17,0.03,1.16,0.13
423,2010,0,0.09,0.17,0.04,0.88,0.14
423,2011,0,0.06,0.16,0.04,0.95,0.14
423,2012,0,0.10,0.16,0.04,1.01,0.15
423,2013,0,0.01,0.17,0.05,1.04,0.15
423,2014,0,0.08,0.25,0.04,1.66,0.07
423,2015,0,0.20,0.22,0.04,1.38,0.16
424,2008,0,0.09,0.21,0.07,1.39,0.24
424,2009,0,0.11,0.20,0.04,1.00,0.20
424,2010,0,0.11,0.19,0.03,0.56,0.17
424,2011,0,0.12,0.16,0.04,0.29,0.20
424,2012,0,0.18,0.05,0.01,0.20,0.21
424,2013,1,-0.01,-0.12,0.02,0.09,0.24
425,2006,0,0.03,0.23,0.04,0.72,0.16
425,2007,0,0.02,0.25,0.07,0.93,0.19
425,2008,0,0.07,0.31,0.06,1.61,0.20
425,2009,0,-0.10,0.28,-0.02,0.76,0.17
425,2010,0,-0.03,0.33,0.09,1.47,0.26
425,2011,0,0.01,0.39,0.12,3.40,0.40
426,2006,0,0.01,0.46,0.03,1.84,0.45
426,2007,0,0.00,0.43,0.06,1.79,0.46
426,2008,0,-0.04,0.49,0.05,2.38,0.36
426,2009,0,-0.07,0.48,0.03,2.81,0.29
427,2006,0,-0.01,0.15,0.02,0.84,0.14
427,2007,0,0.00,0.14,0.05,0.72,0.14
427,2008,0,-0.04,0.15,0.05,1.03,0.12
427,2009,0,-0.01,0.17,0.07,1.78,0.17
427,2010,0,0.13,0.20,0.04,2.03,0.09
427,2011,0,-0.01,0.26,0.04,1.35,0.14
428,2006,0,0.42,0.18,0.05,0.36,0.25
428,2007,0,0.46,0.20,0.05,0.49,0.26
428,2008,0,0.40,0.22,0.06,0.78,0.27
428,2009,0,0.42,0.21,0.05,0.76,0.29
428,2010,0,0.32,0.19,0.05,0.49,0.23
428,2011,0,0.33,0.23,0.07,0.52,0.24
428,2012,0,0.33,0.22,0.05,0.53,0.25
428,2013,0,0.34,0.24,0.04,0.77,0.25
428,2014,0,0.37,0.27,0.06,1.19,0.22
428,2015,0,0.32,0.28,0.04,1.44,0.25
429,2006,0,0.31,0.52,0.06,1.38,0.36
429,2007,0,0.18,0.58,0.05,1.96,0.31
429,2008,0,0.24,0.62,0.07,3.89,0.34
429,2009,0,0.06,0.25,0.05,0.66,0.26
429,2010,0,0.06,0.35,0.07,0.76,0.29
430,2006,0,0.14,0.35,0.07,2.91,0.34
430,2007,0,0.18,0.39,0.05,3.00,0.35
430,2008,0,0.18,0.37,0.05,2.46,0.33
430,2009,0,0.10,0.32,0.04,2.25,0.32
430,2010,0,0.14,0.34,0.03,4.30,0.26
430,2011,0,0.12,0.29,0.03,1.89,0.28
430,2012,0,0.25,0.19,0.03,1.73,0.25
430,2013,0,0.26,0.11,0.04,1.03,0.29
430,2014,0,0.29,0.14,0.04,1.75,0.28
431,2010,0,0.08,0.28,0.06,1.89,0.30
431,2011,0,0.04,0.28,0.07,1.48,0.43
431,2013,0,0.07,0.32,0.05,1.74,0.32
431,2014,0,0.09,0.33,0.05,2.19,0.32
431,2015,0,0.10,0.43,0.08,2.67,0.44
432,2007,0,0.29,0.03,0.06,0.90,0.42
432,2008,0,0.29,0.01,0.04,0.76,0.42
432,2009,0,0.21,0.06,0.06,1.23,0.45
432,2010,0,0.21,0.15,0.06,1.13,0.39
432,2011,0,0.12,0.15,0.06,1.44,0.38
432,2012,0,0.13,0.19,0.05,1.30,0.36
432,2013,0,0.20,0.05,0.06,0.72,0.36
432,2014,0,0.19,0.15,0.06,1.05,0.33
432,2015,0,0.19,0.22,0.05,1.89,0.34
433,2006,0,0.23,-0.44,0.07,0.47,0.21
433,2007,0,0.20,-0.46,0.04,0.43,0.23
433,2008,0,0.20,-0.54,0.06,0.56,0.22
433,2009,0,0.22,-0.20,0.08,0.77,0.20
433,2010,0,0.26,-0.11,0.05,1.03,0.26
433,2011,0,0.26,-0.01,0.06,1.60,0.21
433,2012,0,0.27,0.04,0.06,1.01,0.19
434,2013,0,-0.03,0.04,0.03,0.48,0.12
434,2014,0,-0.07,-0.02,-0.02,0.31,0.13
435,2006,0,-0.04,-0.18,0.03,0.59,0.29
435,2007,0,-0.06,-0.08,0.03,0.52,0.31
435,2008,0,-0.05,-0.11,0.05,0.58,0.29
435,2009,0,-0.12,-0.04,0.02,0.24,0.25
435,2010,0,-0.11,-0.01,0.03,0.21,0.27
435,2011,0,-0.11,0.02,0.03,0.28,0.29
435,2012,0,0.01,-0.02,0.01,0.13,0.17
435,2013,0,-0.03,-0.16,0.03,0.08,0.21
435,2014,0,0.02,-0.13,0.03,0.10,0.20
435,2015,0,-0.04,-0.23,0.00,0.08,0.23
436,2009,0,0.12,0.60,0.06,1.95,0.28
437,2009,0,0.20,0.19,0.02,0.26,1.19
437,2010,0,0.20,0.19,0.05,0.14,1.15
437,2011,0,0.14,0.19,0.03,0.22,1.13
437,2012,0,0.14,0.19,0.05,0.51,1.00
437,2013,0,0.19,0.23,0.05,0.16,0.96
437,2014,0,0.18,0.27,0.06,0.46,1.17
437,2015,0,0.18,0.30,0.06,0.89,1.17
438,2008,0,0.02,0.03,0.06,3.33,0.28
438,2009,0,0.09,0.14,0.07,4.51,0.27
438,2010,0,0.01,0.04,0.05,1.98,0.16
438,2011,0,0.15,0.13,0.08,3.85,0.23
438,2012,0,-0.08,0.10,0.06,2.78,0.17
438,2013,0,0.04,0.15,0.06,1.48,0.19
438,2014,0,0.08,0.13,0.04,1.61,0.17
439,2006,0,0.20,-0.74,0.04,1.67,0.40
439,2007,0,0.29,-0.50,0.08,2.91,0.40
440,2006,0,-0.07,0.23,0.02,0.89,0.11
440,2007,0,-0.04,0.24,0.04,1.11,0.10
440,2008,0,-0.06,0.24,0.04,1.26,0.10
440,2009,0,-0.15,0.18,0.03,1.05,0.09
440,2010,0,-0.11,0.18,0.05,1.00,0.09
440,2011,0,-0.12,0.17,0.03,1.00,0.10
440,2012,0,-0.13,0.16,-0.01,0.80,0.11
440,2013,0,-0.10,0.16,0.04,0.71,0.11
440,2014,0,-0.01,0.18,0.03,0.75,0.10
440,2015,0,0.00,0.20,0.03,0.97,0.11
441,2006,0,0.07,0.17,0.08,0.84,0.28
441,2007,0,0.07,0.12,0.07,1.01,0.22
441,2008,0,0.13,0.12,0.06,1.20,0.24
441,2009,0,0.17,0.12,0.05,0.79,0.25
441,2010,0,0.16,0.16,0.06,0.91,0.25
441,2011,0,0.12,0.20,0.07,1.89,0.28
441,2012,0,0.08,0.25,0.07,2.99,0.30
441,2014,0,0.17,0.16,0.04,0.97,0.23
441,2015,0,0.21,-0.06,0.02,0.65,0.27
442,2006,0,0.25,0.25,0.04,2.09,0.26
442,2007,0,0.30,0.26,0.05,3.53,0.26
442,2008,0,0.21,0.22,0.01,2.18,0.20
442,2009,0,0.19,-0.18,-0.01,2.88,0.26
443,2008,0,0.16,0.16,0.07,0.96,0.24
443,2009,0,0.21,0.26,0.07,1.99,0.33
443,2010,0,0.24,0.25,0.08,1.65,0.35
443,2011,0,0.20,0.27,0.08,1.37,0.32
443,2012,0,0.21,0.28,0.06,2.15,0.34
443,2013,0,0.28,0.43,0.08,2.76,0.37
443,2014,0,0.30,0.34,0.06,2.27,0.32
443,2015,0,0.33,0.44,0.06,2.47,0.38
444,2010,0,-0.14,0.06,0.02,0.39,0.10
444,2011,0,-0.08,0.03,0.03,0.33,0.13
444,2012,0,-0.01,0.03,0.04,0.26,0.12
444,2013,0,0.00,-0.01,0.03,0.15,0.12
444,2014,0,0.03,-0.04,0.02,0.19,0.12
444,2015,0,0.06,-0.02,0.04,0.25,0.13
445,2011,0,-0.01,0.16,0.05,0.52,0.18
445,2012,0,0.08,0.16,0.06,0.43,0.17
445,2013,0,0.01,0.13,0.05,0.44,0.13
445,2014,0,0.04,0.13,0.04,0.42,0.14
445,2015,0,0.07,0.14,0.05,0.51,0.16
446,2006,0,0.01,0.38,0.05,1.67,0.22
446,2007,0,-0.03,0.39,0.07,1.97,0.23
446,2008,0,0.01,0.43,0.07,3.37,0.24
446,2009,0,0.00,0.51,0.07,3.29,0.25
446,2010,0,0.01,0.48,0.10,4.13,0.29
446,2011,0,-0.04,0.44,0.09,2.83,0.29
446,2012,0,-0.07,0.42,0.08,2.88,0.27
446,2013,0,-0.03,0.44,0.08,2.95,0.27
446,2014,0,0.00,0.48,0.08,2.97,0.26
446,2015,0,-0.10,0.45,0.07,2.36,0.26
447,2009,0,0.17,0.11,0.05,0.13,0.32
447,2010,0,0.12,0.06,0.04,0.09,0.36
447,2011,1,0.11,0.04,0.01,0.05,0.28
448,2006,0,0.18,0.35,0.06,2.55,0.27
448,2007,0,0.19,0.40,0.07,3.34,0.27
448,2008,0,0.21,0.36,0.07,3.08,0.27
448,2009,0,0.21,0.40,0.08,2.80,0.41
448,2010,0,0.18,0.37,0.07,2.06,0.29
448,2011,0,0.22,0.36,0.07,1.29,0.27
448,2012,0,0.07,0.35,0.06,1.55,0.28
448,2013,0,0.09,0.28,0.05,1.55,0.30
448,2014,0,0.17,0.26,0.05,1.16,0.27
448,2015,0,0.20,0.24,0.05,1.38,0.30
449,2008,0,0.23,0.00,0.06,6.37,0.18
449,2009,0,0.18,-0.12,-0.02,1.81,0.15
449,2010,0,0.14,-0.30,0.01,1.63,0.15
449,2011,0,0.25,-0.25,0.06,2.72,0.19
449,2012,0,0.22,-0.18,0.06,2.47,0.21
449,2013,0,0.25,-0.18,0.04,1.41,0.20
449,2014,0,0.27,-0.15,0.03,1.51,0.21
449,2015,0,0.27,-0.15,0.03,1.65,0.23
450,2006,0,0.06,0.08,0.03,0.23,0.13
450,2007,0,0.07,0.09,0.03,0.26,0.13
450,2008,0,0.10,0.12,0.04,0.27,0.14
450,2009,0,0.04,0.08,0.03,0.33,0.10
450,2010,0,0.00,0.09,0.05,0.31,0.10
450,2011,0,-0.03,0.08,0.03,0.31,0.12
451,2010,0,0.27,0.50,0.07,2.76,0.42
451,2011,0,0.36,0.55,0.08,3.08,0.45
